"sample_id","model","lambda_rule","fold","validation_year","term","coefficient","lambda"
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_psh_beds_per_10k",3.31433558861146,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_log_estimated_population",-2.33172909233802,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_group_quarters_per_1000_residents",2.14015328977741,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_birth_rate_per_1000",-1.09300412731449,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_multifamily_permit_share_pct:FL",-0.85374811095361,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_population_growth_rate_pct",-0.821622469010621,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_log_estimated_population:FL",-0.61804962616113,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"state_anticamping_strictness",-0.609458934635223,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_contributing_counties",-0.577062560498643,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_group_quarters_per_1000_residents:FL",-0.450240354854856,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_housing_cost_burdened_households_pct",0.0994649162289206,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"control_time_index",-0.0961653587189177,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","1se",8,2025,"coc_real_gdp_quantity_index:FL",-0.0048958212397439,0.800899479794276
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"(Intercept)",30.8373363810274,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"control_state_florida",15.0379806272584,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population:FL",-13.1307787701443,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k",12.2089191827783,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_high_school_graduate_pct:FL",-9.58367453557327,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents:FL",-9.47609827291309,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k:FL",-6.95204547962221,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_international_migration_rate_per_1000",-5.32625828343679,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_poverty_child_pct",-4.2845816993697,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct",-3.82783249319533,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_housing_cost_burdened_households_pct",3.68025395009217,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents",3.59641163666494,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_annual_hpi_change_pct:FL",-3.4119753455052,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_hic_psh_beds_per_10k",3.2551618627615,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_housing_units_per_1000_residents:FL",-2.54914188151213,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct:FL",2.15419109270953,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population",-2.12584961874899,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_contributing_counties:FL",1.85190188109305,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_domestic_migration_rate_per_1000:FL",-1.74499147773397,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_contains_split_county_flag:FL",-1.46408318318516,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_unemployment_rate_pct",-1.42401545994307,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index:FL",-1.42099044159384,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index",1.35803558089552,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_multifamily_permit_share_pct",1.35747067548677,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_permits_value_per_1000_housing_units_2025_usd:FL",1.23764289926802,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"control_time_index",-0.963158328253693,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_population_growth_rate_pct:FL",-0.680254243708369,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_income_inequality_ratio",-0.642580014030827,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_income_inequality_ratio:FL",-0.640053384954246,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_housing_supply_growth_rate_pct:FL",0.566132640516663,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_death_rate_per_1000",-0.247366482858167,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_population_growth_rate_pct",-0.214125919489066,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",1,2017,"coc_birth_rate_per_1000:FL",0.0739072897824173,0.361600863419987
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"(Intercept)",30.200260074818,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k",11.5760730919177,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population:FL",-9.57639196722652,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"control_state_florida",9.24765456721208,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_high_school_graduate_pct:FL",-8.3443607064816,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k:FL",-5.97134274287178,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_group_quarters_per_1000_residents:FL",-5.97027054993231,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_poverty_child_pct",-4.15400139076342,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_housing_cost_burdened_households_pct",3.66913742266649,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_international_migration_rate_per_1000",-3.59461287036951,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_hic_psh_beds_per_10k",3.41231314988147,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_annual_hpi_change_pct:FL",-3.31635044372744,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_group_quarters_per_1000_residents",3.01051614511051,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_homeownership_rate_pct",-2.94144690874358,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_homeownership_rate_pct:FL",2.83603153419616,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population",-2.00270348820998,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index",1.48758453732016,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index:FL",-1.20590551568921,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_permits_value_per_1000_housing_units_2025_usd:FL",0.805576762112183,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_population_growth_rate_pct",-0.770645886438473,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_housing_units_per_1000_residents:FL",-0.591655575621917,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"control_time_index",-0.540522030732813,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_income_inequality_ratio:FL",-0.492076453217647,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_multifamily_permit_share_pct",0.399089717275355,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_birth_rate_per_1000:FL",0.126609938607025,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_population_growth_rate_pct:FL",-0.103652848169026,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_death_rate_per_1000",-0.100166135941023,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",2,2018,"coc_contributing_counties:FL",0.00387041740232344,0.392421667098507
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"(Intercept)",29.0888070097794,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k",11.698875234359,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population:FL",-9.07451567090221,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"control_state_florida",8.68140020769562,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_group_quarters_per_1000_residents:FL",-7.04487635404536,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_high_school_graduate_pct:FL",-6.80534443919665,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_hic_temporary_beds_per_10k:FL",-5.66103880201424,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_hic_psh_beds_per_10k",3.68325415379035,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_poverty_child_pct",-3.62675430204147,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_international_migration_rate_per_1000",-3.39032666614914,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_annual_hpi_change_pct:FL",-3.38301456203934,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_housing_cost_burdened_households_pct",3.38087915248382,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_group_quarters_per_1000_residents",3.27978196476042,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_log_estimated_population",-2.25648049710993,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_homeownership_rate_pct",-1.88918827798145,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_homeownership_rate_pct:FL",1.68546815248149,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_death_rate_per_1000",-1.53760423539976,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index",1.14094566463623,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_population_growth_rate_pct",-0.916800059420548,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_contains_split_county_flag:FL",-0.576374338195677,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_population_growth_rate_pct:FL",-0.419173995811275,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_real_gdp_quantity_index:FL",-0.373442813107025,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_income_inequality_ratio:FL",-0.371061287155163,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"coc_contributing_counties:FL",0.277863331040727,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",3,2019,"control_time_index",-0.230918370420484,0.370905378918169
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"(Intercept)",28.1634581829578,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_hic_temporary_beds_per_10k",13.369399540395,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_log_estimated_population:FL",-10.0726710635822,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_hic_temporary_beds_per_10k:FL",-9.47738057248386,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_group_quarters_per_1000_residents:FL",-6.35594238349953,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_housing_cost_burdened_households_pct",4.52360612400991,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_hic_psh_beds_per_10k",4.08748665521597,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"control_state_florida",4.02083295748219,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_group_quarters_per_1000_residents",3.98877441022106,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_high_school_graduate_pct:FL",-3.97860602023127,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_annual_hpi_change_pct:FL",-3.26935855995099,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_poverty_child_pct",-2.62353875529349,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_real_gdp_quantity_index:FL",-2.49866714905475,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_log_estimated_population",-2.17155060478603,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_international_migration_rate_per_1000",-2.1277590373875,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_real_gdp_quantity_index",1.11905386371391,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_death_rate_per_1000",-0.884151354822636,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_income_inequality_ratio:FL",-0.768183636121917,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_population_growth_rate_pct",-0.76774907058411,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_permits_value_per_1000_housing_units_2025_usd",-0.538711150176955,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"control_time_index",0.363327740981618,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_homeownership_rate_pct",-0.218737524724903,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_contributing_counties:FL",0.144052098759411,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",4,2020,"coc_multifamily_permit_share_pct",0.0305329506385345,0.350849529441145
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"(Intercept)",27.2520906869658,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_hic_temporary_beds_per_10k",14.1366034093748,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_hic_temporary_beds_per_10k:FL",-9.72359632405894,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_log_estimated_population:FL",-8.79771222849205,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_group_quarters_per_1000_residents:FL",-5.54272170496899,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_housing_cost_burdened_households_pct",4.24073726295769,0.354466918477621
"S2_stable_cocs","pooled_lasso_state_interactions","min",5,2022,"coc_group_quarters_per_1000_residents",4.08114935874843,0.354466918477621
