"sample_id","model","lambda_rule","term","role","n_folds","n_selected","selection_freq","mean_coef","sd_coef","mean_coef_when_selected","n_positive","n_negative","sign_consistency","dominant_sign"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_contains_split_county_flag","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_contributing_counties","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_contributing_counties:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_death_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_domestic_migration_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_domestic_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_group_quarters_per_1000_residents","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_hic_psh_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_high_school_graduate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_high_school_graduate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_homeownership_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_housing_cost_burdened_households_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_housing_supply_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_housing_supply_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_housing_units_per_1000_residents:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_income_inequality_ratio:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_international_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_log_estimated_population:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_multifamily_permit_share_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_multifamily_permit_share_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_permits_per_1000_housing_units","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_permits_per_1000_housing_units:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_permits_value_per_1000_housing_units_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_population_density_per_sq_mile:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_population_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_population_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_poverty_all_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_poverty_all_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_poverty_child_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_poverty_child_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_real_gdp_per_capita_2017_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_real_median_household_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_real_per_capita_personal_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_real_per_capita_personal_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_relative_home_price_index_2000_base","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_relative_home_price_index_2000_base:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","coc_unemployment_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_anticamping_strictness:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_labor_force_participation_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_labor_force_participation_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_medicaid_expansion","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_medicaid_expansion:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_real_median_rent_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_real_median_rent_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_real_minimum_wage_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_real_minimum_wage_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_rental_vacancy_rate","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_ssi_state_supplement","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_ssi_state_supplement:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_tanf_max_benefit_3person","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","1se","state_tanf_max_benefit_3person:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_hic_psh_beds_per_10k","penalized_predictor",7,7,1,14.9060363376506,2.86733281798463,14.9060363376506,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_cost_burdened_households_pct","penalized_predictor",7,7,1,8.4892279353354,2.59029918877598,8.4892279353354,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_hic_temporary_beds_per_10k","penalized_predictor",7,7,1,7.92448532544215,1.46929668000244,7.92448532544215,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_log_estimated_population","penalized_predictor",7,7,1,-7.32899093246439,0.921948936861159,-7.32899093246439,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_population_density_per_sq_mile","penalized_predictor",7,7,1,-7.2803853877143,1.30207740162574,-7.2803853877143,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","control_state_florida","unpenalized_control",7,7,1,-5.04837749518606,7.07408902429525,-5.04837749518606,2,5,0.714285714285714,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_hic_temporary_beds_per_10k:FL","penalized_state_interaction",7,7,1,-4.568953960485,1.35918191333415,-4.568953960485,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_homeownership_rate_pct:FL","penalized_state_interaction",7,7,1,3.96852699536111,1.77076886066203,3.96852699536111,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_gdp_quantity_index:FL","penalized_state_interaction",7,7,1,-3.46967520313289,1.07897282625782,-3.46967520313289,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_gdp_quantity_index","penalized_predictor",7,7,1,2.2665075576843,0.820974147724282,2.2665075576843,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_group_quarters_per_1000_residents:FL","penalized_state_interaction",7,7,1,-2.17398343296649,1.64812183324817,-2.17398343296649,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_birth_rate_per_1000:FL","penalized_state_interaction",7,7,1,2.00000696888822,0.582255042952332,2.00000696888822,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_contains_split_county_flag:FL","penalized_state_interaction",7,7,1,-1.31041750049392,0.926327767330359,-1.31041750049392,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_population_growth_rate_pct","penalized_predictor",7,7,1,-0.791646044838943,0.872176424971651,-0.791646044838943,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_per_capita_personal_income_2025_usd","penalized_predictor",7,7,1,-0.743095774577723,0.336684230329799,-0.743095774577723,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_annual_hpi_change_pct","penalized_predictor",7,7,1,-0.569300015108995,0.368337639753273,-0.569300015108995,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","control_time_index","unpenalized_control",7,7,1,0.00554377651522915,0.52571995968424,0.00554377651522915,4,3,0.571428571428571,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_international_migration_rate_per_1000:FL","penalized_state_interaction",7,6,0.857142857142857,-1.94723070200959,1.55235236452058,-2.27176915234452,0,6,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_cost_burdened_households_pct:FL","penalized_state_interaction",7,5,0.714285714285714,-3.4683220096044,2.89049244092142,-4.85565081344616,0,5,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_units_per_1000_residents","penalized_predictor",7,5,0.714285714285714,2.00337519826493,1.52644943300506,2.8047252775709,5,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_annual_hpi_change_pct:FL","penalized_state_interaction",7,5,0.714285714285714,-1.85867774632236,1.34433694115109,-2.6021488448513,0,5,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_log_estimated_population:FL","penalized_state_interaction",7,5,0.714285714285714,-1.28131124206563,1.63043434422228,-1.79383573889188,0,5,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_permits_value_per_1000_housing_units_2025_usd:FL","penalized_state_interaction",7,4,0.571428571428571,1.05988696812741,1.46431325299427,1.85480219422297,4,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_income_inequality_ratio","penalized_predictor",7,4,0.571428571428571,-0.938898655884109,1.09074646696414,-1.64307264779719,0,4,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_contributing_counties:FL","penalized_state_interaction",7,4,0.571428571428571,0.741939022018743,0.805346798619458,1.2983932885328,4,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_poverty_child_pct","penalized_predictor",7,4,0.571428571428571,-0.279991280179689,0.292109291697389,-0.489984740314456,0,4,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_poverty_child_pct:FL","penalized_state_interaction",7,4,0.571428571428571,-0.134118013317914,0.196260518632244,-0.23470652330635,0,4,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_multifamily_permit_share_pct:FL","penalized_state_interaction",7,3,0.428571428571429,-0.399672750762801,0.535057968056415,-0.93256975177987,0,3,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_anticamping_strictness","penalized_predictor",7,3,0.428571428571429,-0.171741369825303,0.245685629219851,-0.400729862925708,0,3,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_unemployment_rate_pct","penalized_predictor",7,2,0.285714285714286,-0.479979491464795,0.988023111131127,-1.67992822012678,0,2,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_rental_vacancy_rate:FL","penalized_state_interaction",7,2,0.285714285714286,0.46317623616656,0.825570135410387,1.62111682658296,2,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_multifamily_permit_share_pct","penalized_predictor",7,2,0.285714285714286,0.111562621181497,0.280867718058507,0.390469174135238,2,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_permits_value_per_1000_housing_units_2025_usd","penalized_predictor",7,2,0.285714285714286,-0.104678444567275,0.190412535924964,-0.366374555985463,0,2,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_homeownership_rate_pct","penalized_predictor",7,2,0.285714285714286,-0.0649907402202184,0.117642650480265,-0.227467590770764,0,2,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_units_per_1000_residents:FL","penalized_state_interaction",7,2,0.285714285714286,-0.0540195046364003,0.0925815136356865,-0.189068266227401,0,2,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_high_school_graduate_pct:FL","penalized_state_interaction",7,1,0.142857142857143,-0.189262310989518,0.500741007435631,-1.32483617692662,0,1,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_real_minimum_wage_2025_usd","penalized_predictor",7,1,0.142857142857143,-0.120097943892297,0.317749292509206,-0.840685607246077,0,1,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_supply_growth_rate_pct:FL","penalized_state_interaction",7,1,0.142857142857143,0.096244633287618,0.254639364703646,0.673712433013326,1,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_group_quarters_per_1000_residents","penalized_predictor",7,1,0.142857142857143,0.0384741212269618,0.101792956678292,0.269318848588733,1,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_international_migration_rate_per_1000","penalized_predictor",7,1,0.142857142857143,-0.0238079775694948,0.0629899878682872,-0.166655842986464,0,1,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_high_school_graduate_pct","penalized_predictor",7,1,0.142857142857143,0.000737238395119065,0.00195054945045342,0.00516066876583345,1,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_birth_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_contains_split_county_flag","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_contributing_counties","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_death_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_death_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_domestic_migration_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_domestic_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_hic_psh_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_housing_supply_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_income_inequality_ratio:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_permits_per_1000_housing_units","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_permits_per_1000_housing_units:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_population_density_per_sq_mile:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_population_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_poverty_all_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_poverty_all_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_gdp_per_capita_2017_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_gdp_per_capita_2017_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_median_household_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_median_household_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_real_per_capita_personal_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_relative_home_price_index_2000_base","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_relative_home_price_index_2000_base:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","coc_unemployment_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_anticamping_strictness:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_labor_force_participation_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_labor_force_participation_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_medicaid_expansion","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_medicaid_expansion:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_real_median_rent_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_real_median_rent_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_real_minimum_wage_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_rental_vacancy_rate","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_ssi_state_supplement","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_ssi_state_supplement:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_tanf_max_benefit_3person","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions","min","state_tanf_max_benefit_3person:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","control_state_florida","unpenalized_control",7,7,1,-3.42233616845928,0.252052826125542,-3.42233616845928,0,7,1,"negative"
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","prior_homeless_rate_per_10k","unpenalized_prior_rate",7,7,1,0.887150321564999,0.00856025908019375,0.887150321564999,7,0,1,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","control_time_index","unpenalized_control",7,7,1,0.126662943124627,0.110266166591602,0.126662943124627,6,1,0.857142857142857,"positive"
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_annual_hpi_change_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_annual_hpi_change_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_birth_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_birth_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_contains_split_county_flag","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_contains_split_county_flag:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_contributing_counties","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_contributing_counties:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_death_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_death_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_domestic_migration_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_domestic_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_group_quarters_per_1000_residents","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_group_quarters_per_1000_residents:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_hic_psh_beds_per_10k","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_hic_psh_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_hic_temporary_beds_per_10k","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_hic_temporary_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_high_school_graduate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_high_school_graduate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_homeownership_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_homeownership_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_cost_burdened_households_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_cost_burdened_households_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_supply_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_supply_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_units_per_1000_residents","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4b_persistence_full_enum","pooled_lasso_state_interactions_plus_prior","1se","coc_housing_units_per_1000_residents:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
