year,coc_number,coc_name,count_type,total_homeless,sheltered_homeless,unsheltered_homeless,homeless_individuals,homeless_people_in_families,chronically_homeless_individuals,homeless_veterans,homeless_unaccompanied_youth_under_25
2019,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered and Unsheltered Count,398.0,48.0,350.0,242.0,156.0,179.0,1.0,61.0
2019,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered and Unsheltered Count,538.0,113.0,425.0,454.0,84.0,41.0,29.0,53.0
2019,FL-519,Pasco County CoC,Sheltered and Unsheltered Count,894.0,206.0,688.0,685.0,209.0,186.0,92.0,80.0
2019,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and Unsheltered Count,677.0,346.0,331.0,499.0,178.0,68.0,57.0,41.0
2019,FL-600,Miami-Dade County CoC,Sheltered and Unsheltered Count,3472.0,2464.0,1008.0,2312.0,1160.0,321.0,169.0,134.0
2019,FL-601,Ft Lauderdale/Broward County CoC,Sheltered and Unsheltered Count,2803.0,1453.0,1350.0,2341.0,462.0,856.0,219.0,108.0
2019,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and Unsheltered Count,156.0,89.0,67.0,131.0,25.0,48.0,43.0,4.0
2019,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and Unsheltered Count,372.0,210.0,162.0,257.0,115.0,86.0,25.0,22.0
2019,FL-604,Monroe County CoC,Sheltered and Unsheltered Count,501.0,292.0,209.0,469.0,32.0,36.0,50.0,35.0
2019,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered and Unsheltered Count,1397.0,457.0,940.0,1133.0,264.0,215.0,119.0,92.0
2019,FL-606,Naples/Collier County CoC,Sheltered and Unsheltered Count,498.0,399.0,99.0,330.0,168.0,39.0,5.0,20.0
2020,CA-500,San Jose/Santa Clara City & County CoC,Sheltered-Only Count,9605.0,1683.0,7922.0,8802.0,803.0,2381.0,613.0,1848.0
2020,CA-501,San Francisco CoC,Sheltered-Only Count,8124.0,2944.0,5180.0,7609.0,515.0,2754.0,699.0,1178.0
2020,CA-502,"Oakland, Berkeley/Alameda County CoC",Sheltered-Only Count,8137.0,1825.0,6312.0,7646.0,491.0,2311.0,722.0,768.0
2020,CA-503,Sacramento City & County CoC,Sheltered-Only Count,5511.0,1611.0,3900.0,4363.0,1148.0,1442.0,646.0,395.0
2020,CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",Sheltered and Unsheltered Count,2745.0,1043.0,1702.0,2510.0,235.0,518.0,139.0,358.0
2020,CA-505,Richmond/Contra Costa County CoC,Sheltered and Unsheltered Count,2277.0,707.0,1570.0,2016.0,261.0,650.0,117.0,68.0
2020,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2683.0,685.0,1998.0,2012.0,671.0,574.0,199.0,316.0
2020,CA-507,Marin County CoC,Sheltered-Only Count,1032.0,324.0,708.0,877.0,155.0,246.0,101.0,104.0
2020,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered-Only Count,2256.0,556.0,1700.0,1820.0,436.0,392.0,159.0,610.0
2020,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,751.0,176.0,575.0,693.0,58.0,92.0,12.0,76.0
2020,CA-510,"Turlock, Modesto/Stanislaus County CoC",Sheltered and Unsheltered Count,2107.0,1020.0,1087.0,1742.0,365.0,323.0,110.0,113.0
2020,CA-511,Stockton/San Joaquin County CoC,Sheltered-Only Count,2677.0,1119.0,1558.0,2160.0,517.0,734.0,148.0,118.0
2020,CA-512,Daly/San Mateo County CoC,Sheltered-Only Count,1572.0,671.0,901.0,1132.0,440.0,349.0,66.0,31.0
2020,CA-513,"Visalia/Kings, Tulare Counties CoC",Sheltered and Unsheltered Count,1297.0,360.0,937.0,1105.0,192.0,513.0,75.0,63.0
2020,CA-514,Fresno City & County/Madera County CoC,Sheltered and Unsheltered Count,3641.0,960.0,2681.0,3094.0,547.0,579.0,377.0,131.0
2020,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,744.0,339.0,405.0,613.0,131.0,261.0,73.0,42.0
2020,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered and Unsheltered Count,1529.0,506.0,1023.0,1234.0,295.0,406.0,129.0,104.0
2020,CA-517,Napa City & County CoC,Sheltered and Unsheltered Count,464.0,161.0,303.0,442.0,22.0,200.0,60.0,54.0
2020,CA-518,Vallejo/Solano County CoC,Sheltered-Only Count,1162.0,230.0,932.0,1087.0,75.0,211.0,135.0,207.0
2020,CA-519,"Chico, Paradise/Butte County CoC",Sheltered-Only Count,1274.0,436.0,838.0,1104.0,170.0,278.0,86.0,82.0
2020,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,636.0,323.0,313.0,527.0,109.0,189.0,10.0,22.0
2020,CA-521,"Davis, Woodland/Yolo County CoC",Sheltered-Only Count,641.0,244.0,397.0,529.0,112.0,171.0,40.0,28.0
2020,CA-522,Humboldt County CoC,Sheltered-Only Count,1701.0,299.0,1402.0,1585.0,116.0,501.0,58.0,80.0
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered-Only Count,261.0,111.0,150.0,163.0,98.0,44.0,18.0,9.0
2020,CA-524,Yuba City & County/Sutter County CoC,Sheltered-Only Count,721.0,202.0,519.0,558.0,163.0,216.0,37.0,15.0
2020,CA-525,El Dorado County CoC,Sheltered-Only Count,663.0,183.0,480.0,525.0,138.0,107.0,46.0,120.0
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Sheltered-Only Count,834.0,147.0,687.0,685.0,149.0,220.0,63.0,52.0
2020,CA-527,Tehama County CoC,Sheltered-Only Count,300.0,85.0,215.0,240.0,60.0,117.0,16.0,20.0
2020,CA-529,Lake County CoC,Sheltered and Unsheltered Count,357.0,21.0,336.0,337.0,20.0,39.0,55.0,12.0
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Sheltered and Unsheltered Count,184.0,22.0,162.0,155.0,29.0,31.0,16.0,25.0
2020,CA-531,Nevada County CoC,Sheltered-Only Count,387.0,136.0,251.0,359.0,28.0,109.0,33.0,25.0
2020,CA-600,Los Angeles City & County CoC,Sheltered and Unsheltered Count,63706.0,17616.0,46090.0,51290.0,12416.0,23075.0,3681.0,3098.0
2020,CA-601,San Diego City and County CoC,Sheltered and Unsheltered Count,7638.0,3667.0,3971.0,6422.0,1216.0,1398.0,940.0,513.0
2020,CA-602,"Santa Ana, Anaheim/Orange County CoC",Sheltered-Only Count,6978.0,3017.0,3961.0,5499.0,1479.0,2739.0,342.0,245.0
2020,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered and Unsheltered Count,1897.0,674.0,1223.0,1582.0,315.0,545.0,210.0,94.0
2020,CA-604,Bakersfield/Kern County CoC,Sheltered and Unsheltered Count,1580.0,576.0,1004.0,1360.0,220.0,4.0,108.0,81.0
2020,CA-606,Long Beach CoC,Sheltered and Unsheltered Count,2034.0,452.0,1582.0,1771.0,263.0,646.0,175.0,51.0
2020,CA-607,Pasadena CoC,Sheltered and Unsheltered Count,527.0,233.0,294.0,454.0,73.0,262.0,38.0,19.0
2020,CA-608,Riverside City & County CoC,Sheltered and Unsheltered Count,2884.0,729.0,2155.0,2643.0,241.0,989.0,233.0,353.0
2020,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,3125.0,735.0,2390.0,2744.0,381.0,750.0,234.0,218.0
2020,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",Sheltered and Unsheltered Count,1787.0,522.0,1265.0,1574.0,213.0,419.0,117.0,99.0
2020,CA-612,Glendale CoC,Sheltered and Unsheltered Count,169.0,94.0,75.0,104.0,65.0,35.0,8.0,6.0
2020,CA-613,Imperial County CoC,Sheltered and Unsheltered Count,1527.0,193.0,1334.0,1364.0,163.0,708.0,112.0,148.0
2020,CA-614,San Luis Obispo County CoC,Sheltered-Only Count,1423.0,251.0,1172.0,1240.0,183.0,284.0,145.0,173.0
2020,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",Sheltered and Unsheltered Count,1044.0,681.0,363.0,845.0,199.0,188.0,105.0,63.0
2020,FL-501,Tampa/Hillsborough County CoC,Sheltered and Unsheltered Count,1452.0,840.0,612.0,1073.0,379.0,262.0,160.0,31.0
2020,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",Sheltered and Unsheltered Count,2226.0,1418.0,808.0,1876.0,350.0,572.0,265.0,93.0
2020,FL-503,"Lakeland, Winterhaven/Polk County CoC",Sheltered and Unsheltered Count,612.0,422.0,190.0,452.0,160.0,78.0,44.0,24.0
2020,FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",Sheltered and Unsheltered Count,904.0,451.0,453.0,604.0,300.0,76.0,73.0,32.0
2020,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered and Unsheltered Count,351.0,96.0,255.0,295.0,56.0,183.0,31.0,12.0
2020,FL-506,Tallahassee/Leon County CoC,Sheltered and Unsheltered Count,805.0,696.0,109.0,590.0,215.0,179.0,83.0,52.0
2020,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered and Unsheltered Count,2007.0,1548.0,459.0,1350.0,657.0,345.0,190.0,89.0
2020,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered and Unsheltered Count,880.0,279.0,601.0,717.0,163.0,203.0,155.0,52.0
2020,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered and Unsheltered Count,1379.0,188.0,1191.0,809.0,570.0,45.0,68.0,63.0
2020,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered and Unsheltered Count,1366.0,915.0,451.0,991.0,375.0,69.0,177.0,73.0
2020,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",Sheltered and Unsheltered Count,746.0,372.0,374.0,671.0,75.0,180.0,89.0,39.0
2020,FL-512,St. Johns County CoC,Sheltered and Unsheltered Count,367.0,162.0,205.0,270.0,97.0,40.0,26.0,29.0
2020,FL-513,"Palm Bay, Melbourne/Brevard County CoC",Sheltered and Unsheltered Count,940.0,366.0,574.0,718.0,222.0,231.0,119.0,46.0
2020,FL-514,Ocala/Marion County CoC,Sheltered and Unsheltered Count,523.0,373.0,150.0,362.0,161.0,110.0,80.0,20.0
2020,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered and Unsheltered Count,385.0,136.0,249.0,346.0,39.0,31.0,18.0,28.0
2020,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered and Unsheltered Count,403.0,48.0,355.0,260.0,143.0,46.0,18.0,63.0
2020,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered and Unsheltered Count,578.0,84.0,494.0,373.0,205.0,50.0,39.0,36.0
2020,FL-519,Pasco County CoC,Sheltered-Only Count,898.0,210.0,688.0,687.0,211.0,186.0,92.0,80.0
2020,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and Unsheltered Count,703.0,279.0,424.0,523.0,180.0,58.0,28.0,63.0
2020,FL-600,Miami-Dade County CoC,Sheltered and Unsheltered Count,3560.0,2540.0,1020.0,2261.0,1299.0,454.0,163.0,91.0
2020,FL-601,Ft Lauderdale/Broward County CoC,Sheltered and Unsheltered Count,2211.0,1227.0,984.0,1776.0,435.0,633.0,157.0,100.0
2020,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and Unsheltered Count,169.0,93.0,76.0,137.0,32.0,23.0,51.0,3.0
2020,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and Unsheltered Count,444.0,233.0,211.0,308.0,136.0,93.0,17.0,22.0
2020,FL-604,Monroe County CoC,Sheltered and Unsheltered Count,421.0,243.0,178.0,397.0,24.0,31.0,61.0,24.0
2020,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered and Unsheltered Count,1510.0,480.0,1030.0,1234.0,276.0,239.0,100.0,93.0
2020,FL-606,Naples/Collier County CoC,Sheltered and Unsheltered Count,603.0,435.0,168.0,419.0,184.0,45.0,27.0,10.0
2021,CA-500,San Jose/Santa Clara City & County CoC,Sheltered-Only Count,2301.0,2301.0,0.0,1650.0,651.0,872.0,167.0,85.0
2021,CA-501,San Francisco CoC,Sheltered-Only Count,4000.0,4000.0,0.0,3411.0,589.0,1600.0,333.0,179.0
2021,CA-502,"Oakland, Berkeley/Alameda County CoC",Sheltered-Only Count,2546.0,2546.0,0.0,2080.0,466.0,859.0,125.0,149.0
2021,CA-503,Sacramento City & County CoC,Sheltered-Only Count,1885.0,1885.0,0.0,1325.0,560.0,604.0,127.0,178.0
2021,CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",Sheltered-Only Count,787.0,787.0,0.0,605.0,182.0,224.0,32.0,22.0
2021,CA-505,Richmond/Contra Costa County CoC,Sheltered-Only Count,820.0,820.0,0.0,650.0,170.0,351.0,34.0,37.0
2021,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,678.0,678.0,0.0,315.0,363.0,137.0,71.0,10.0
2021,CA-507,Marin County CoC,Sheltered-Only Count,225.0,225.0,0.0,115.0,110.0,64.0,8.0,6.0
2021,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered-Only Count,800.0,800.0,0.0,613.0,187.0,263.0,35.0,29.0
2021,CA-509,Mendocino County CoC,Sheltered-Only Count,318.0,318.0,0.0,157.0,161.0,79.0,13.0,21.0
2021,CA-510,"Turlock, Modesto/Stanislaus County CoC",Sheltered and full unsheltered count,2927.0,726.0,2201.0,1128.0,1799.0,472.0,73.0,127.0
2021,CA-511,Stockton/San Joaquin County CoC,Sheltered-Only Count,885.0,885.0,0.0,576.0,309.0,163.0,57.0,29.0
2021,CA-512,Daly/San Mateo County CoC,Sheltered-Only Count,621.0,621.0,0.0,350.0,271.0,199.0,49.0,9.0
2021,CA-513,"Visalia/Kings, Tulare Counties CoC",Sheltered-Only Count,494.0,494.0,0.0,365.0,129.0,90.0,30.0,38.0
2021,CA-514,Fresno City & County/Madera County CoC,Sheltered-Only Count,999.0,999.0,0.0,615.0,384.0,221.0,93.0,42.0
2021,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and partial unsheltered count,708.0,357.0,351.0,249.0,108.0,85.0,40.0,7.0
2021,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered-Only Count,792.0,792.0,0.0,557.0,235.0,79.0,75.0,55.0
2021,CA-517,Napa City & County CoC,Sheltered-Only Count,200.0,200.0,0.0,168.0,32.0,72.0,10.0,6.0
2021,CA-518,Vallejo/Solano County CoC,Sheltered-Only Count,397.0,397.0,0.0,340.0,57.0,142.0,21.0,26.0
2021,CA-519,"Chico, Paradise/Butte County CoC",Sheltered-Only Count,499.0,499.0,0.0,300.0,199.0,124.0,23.0,16.0
2021,CA-520,Merced City & County CoC,Sheltered and partial unsheltered count,835.0,380.0,455.0,670.0,165.0,21.0,13.0,0.0
2021,CA-521,"Davis, Woodland/Yolo County CoC",Sheltered-Only Count,373.0,373.0,0.0,306.0,67.0,168.0,20.0,15.0
2021,CA-522,Humboldt County CoC,Sheltered-Only Count,272.0,272.0,0.0,199.0,73.0,111.0,44.0,7.0
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered-Only Count,140.0,140.0,0.0,29.0,111.0,6.0,1.0,4.0
2021,CA-524,Yuba City & County/Sutter County CoC,Sheltered and full unsheltered count,1074.0,235.0,839.0,612.0,462.0,241.0,50.0,16.0
2021,CA-525,El Dorado County CoC,Sheltered-Only Count,99.0,99.0,0.0,78.0,21.0,16.0,9.0,6.0
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Sheltered-Only Count,151.0,151.0,0.0,90.0,61.0,19.0,12.0,3.0
2021,CA-527,Tehama County CoC,Sheltered and full unsheltered count,267.0,49.0,218.0,231.0,36.0,114.0,10.0,10.0
2021,CA-529,Lake County CoC,Sheltered and full unsheltered count,306.0,75.0,231.0,296.0,10.0,83.0,19.0,22.0
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Sheltered-Only Count,58.0,58.0,0.0,27.0,31.0,6.0,1.0,0.0
2021,CA-531,Nevada County CoC,Sheltered and partial unsheltered count,401.0,238.0,163.0,180.0,58.0,66.0,28.0,12.0
2021,CA-600,Los Angeles City & County CoC,Sheltered-Only Count,17225.0,17225.0,0.0,8783.0,8442.0,2821.0,665.0,874.0
2021,CA-601,San Diego City and County CoC,Sheltered-Only Count,4143.0,4143.0,0.0,2851.0,1292.0,738.0,393.0,334.0
2021,CA-602,"Santa Ana, Anaheim/Orange County CoC",Sheltered-Only Count,2441.0,2441.0,0.0,1398.0,1043.0,431.0,162.0,52.0
2021,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered-Only Count,500.0,500.0,0.0,385.0,115.0,221.0,30.0,14.0
2021,CA-604,Bakersfield/Kern County CoC,Sheltered and partial unsheltered count,2150.0,569.0,1581.0,1633.0,517.0,1.0,40.0,115.0
2021,CA-606,Long Beach CoC,Sheltered-Only Count,603.0,603.0,0.0,487.0,116.0,106.0,196.0,10.0
2021,CA-607,Pasadena CoC,Sheltered-Only Count,171.0,171.0,0.0,118.0,53.0,101.0,3.0,9.0
2021,CA-608,Riverside City & County CoC,Sheltered-Only Count,998.0,998.0,0.0,759.0,239.0,189.0,65.0,55.0
2021,CA-609,San Bernardino City & County CoC,Sheltered-Only Count,905.0,905.0,0.0,556.0,349.0,48.0,54.0,74.0
2021,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",Sheltered-Only Count,949.0,949.0,0.0,637.0,312.0,332.0,90.0,22.0
2021,CA-612,Glendale CoC,Sheltered-Only Count,88.0,88.0,0.0,35.0,53.0,19.0,0.0,0.0
2021,CA-613,Imperial County CoC,Sheltered-Only Count,140.0,140.0,0.0,80.0,60.0,1.0,2.0,9.0
2021,CA-614,San Luis Obispo County CoC,Sheltered-Only Count,297.0,297.0,0.0,197.0,100.0,68.0,28.0,11.0
2021,FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",Sheltered-Only Count,526.0,526.0,0.0,385.0,141.0,63.0,51.0,38.0
2021,FL-501,Tampa/Hillsborough County CoC,Sheltered-Only Count,870.0,870.0,0.0,470.0,400.0,62.0,134.0,11.0
2021,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",Sheltered and partial unsheltered count,2307.0,1305.0,1002.0,933.0,372.0,207.0,285.0,38.0
2021,FL-503,"Lakeland, Winterhaven/Polk County CoC",Sheltered-Only Count,385.0,385.0,0.0,234.0,151.0,22.0,17.0,15.0
2021,FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC",Sheltered and full unsheltered count,694.0,359.0,335.0,495.0,199.0,20.0,25.0,30.0
2021,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Sheltered-Only Count,73.0,73.0,0.0,34.0,39.0,16.0,3.0,0.0
2021,FL-506,Tallahassee/Leon County CoC,Sheltered and full unsheltered count,621.0,530.0,91.0,512.0,109.0,170.0,92.0,25.0
2021,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Sheltered-Only Count,1544.0,1544.0,0.0,885.0,659.0,131.0,177.0,65.0
2021,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Sheltered and full unsheltered count,677.0,313.0,364.0,582.0,95.0,179.0,115.0,38.0
2021,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Sheltered and partial unsheltered count,814.0,121.0,693.0,633.0,181.0,0.0,62.0,31.0
2021,FL-510,"Jacksonville-Duval, Clay Counties CoC",Sheltered and full unsheltered count,1222.0,992.0,230.0,975.0,247.0,29.0,160.0,93.0
2021,FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",Sheltered and partial unsheltered count,731.0,148.0,583.0,145.0,3.0,1.0,37.0,2.0
2021,FL-512,St. Johns County CoC,Sheltered and full unsheltered count,420.0,129.0,291.0,336.0,84.0,67.0,31.0,17.0
2021,FL-513,"Palm Bay, Melbourne/Brevard County CoC",Sheltered-Only Count,432.0,432.0,0.0,272.0,160.0,15.0,120.0,39.0
2021,FL-514,Ocala/Marion County CoC,Sheltered and partial unsheltered count,512.0,302.0,210.0,367.0,145.0,154.0,61.0,18.0
2021,FL-515,"Panama City/Bay, Jackson Counties CoC",Sheltered-Only Count,101.0,101.0,0.0,83.0,18.0,3.0,1.0,24.0
2021,FL-517,"Hendry, Hardee, Highlands Counties CoC",Sheltered-Only Count,27.0,27.0,0.0,8.0,19.0,0.0,2.0,5.0
2021,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Sheltered-Only Count,69.0,69.0,0.0,37.0,32.0,0.0,22.0,8.0
2021,FL-519,Pasco County CoC,Sheltered and full unsheltered count,857.0,334.0,523.0,705.0,152.0,357.0,90.0,18.0
2021,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Sheltered and full unsheltered count,638.0,313.0,325.0,447.0,191.0,39.0,56.0,42.0
2021,FL-600,Miami-Dade County CoC,Sheltered and full unsheltered count,3224.0,2332.0,892.0,2213.0,1011.0,488.0,145.0,90.0
2021,FL-601,Ft Lauderdale/Broward County CoC,Sheltered and partial unsheltered count,2561.0,794.0,1767.0,465.0,329.0,184.0,168.0,51.0
2021,FL-602,Punta Gorda/Charlotte County CoC,Sheltered and full unsheltered count,154.0,93.0,61.0,122.0,32.0,3.0,25.0,6.0
2021,FL-603,"Ft Myers, Cape Coral/Lee County CoC",Sheltered and full unsheltered count,394.0,177.0,217.0,292.0,102.0,57.0,33.0,27.0
2021,FL-604,Monroe County CoC,Sheltered-Only Count,242.0,242.0,0.0,228.0,14.0,24.0,29.0,6.0
2021,FL-605,West Palm Beach/Palm Beach County CoC,Sheltered-Only Count,458.0,458.0,0.0,228.0,230.0,54.0,37.0,42.0
2021,FL-606,Naples/Collier County CoC,Sheltered and full unsheltered count,568.0,424.0,144.0,416.0,152.0,66.0,33.0,3.0
2022,CA-500,San Jose/Santa Clara City & County CoC,Sheltered and Unsheltered Count,10028.0,2320.0,7708.0,9130.0,898.0,2703.0,660.0,1155.0
2022,CA-501,San Francisco CoC,Sheltered and Unsheltered Count,7754.0,3357.0,4397.0,7149.0,605.0,2648.0,605.0,1073.0
2022,CA-502,"Oakland, Berkeley/Alameda County CoC",Sheltered and Unsheltered Count,9747.0,2612.0,7135.0,8903.0,844.0,2601.0,550.0,832.0
2022,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,9278.0,2614.0,6664.0,7901.0,1377.0,3955.0,625.0,553.0
2022,CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",Sheltered and Unsheltered Count,2893.0,805.0,2088.0,2738.0,155.0,711.0,191.0,521.0
2022,CA-505,Richmond/Contra Costa County CoC,Sheltered and Unsheltered Count,3093.0,764.0,2329.0,2880.0,213.0,1510.0,130.0,209.0
2022,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2404.0,779.0,1625.0,1996.0,408.0,650.0,160.0,214.0
2022,CA-507,Marin County CoC,Sheltered and Unsheltered Count,1121.0,291.0,830.0,897.0,224.0,263.0,65.0,126.0
2022,CA-508,Watsonville/Santa Cruz City & County CoC,Sheltered and Unsheltered Count,2299.0,525.0,1774.0,2141.0,158.0,896.0,332.0,222.0
2022,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,830.0,270.0,560.0,715.0,115.0,146.0,19.0,45.0
2022,CA-510,"Turlock, Modesto/Stanislaus County CoC",Sheltered and Unsheltered Count,1857.0,911.0,946.0,1550.0,307.0,491.0,108.0,69.0
2022,CA-511,Stockton/San Joaquin County CoC,Sheltered and Unsheltered Count,2319.0,964.0,1355.0,1832.0,487.0,794.0,127.0,72.0
2022,CA-512,Daly/San Mateo County CoC,Sheltered and Unsheltered Count,1808.0,716.0,1092.0,1422.0,386.0,641.0,85.0,49.0
2022,CA-513,"Visalia/Kings, Tulare Counties CoC",Sheltered and Unsheltered Count,1235.0,412.0,823.0,1089.0,146.0,313.0,67.0,53.0
2022,CA-514,Fresno City & County/Madera County CoC,Sheltered and Unsheltered Count,4216.0,1878.0,2338.0,3506.0,710.0,860.0,205.0,105.0
2022,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,750.0,342.0,408.0,652.0,98.0,250.0,42.0,41.0
2022,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Sheltered and Unsheltered Count,1837.0,741.0,1096.0,1448.0,389.0,546.0,130.0,76.0
2022,CA-517,Napa City & County CoC,Sheltered and Unsheltered Count,495.0,129.0,366.0,467.0,28.0,132.0,20.0,29.0
2022,CA-518,Vallejo/Solano County CoC,Sheltered and Unsheltered Count,1179.0,259.0,920.0,1088.0,91.0,157.0,34.0,66.0
2022,CA-519,"Chico, Paradise/Butte County CoC",Sheltered and Unsheltered Count,1006.0,418.0,588.0,862.0,144.0,326.0,53.0,41.0
2022,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,855.0,487.0,368.0,624.0,231.0,188.0,29.0,46.0
2022,CA-521,"Davis, Woodland/Yolo County CoC",Sheltered and Unsheltered Count,746.0,368.0,378.0,598.0,148.0,315.0,22.0,40.0
2022,CA-522,Humboldt County CoC,Sheltered and Unsheltered Count,1648.0,339.0,1309.0,1567.0,81.0,715.0,202.0,55.0
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Sheltered and Unsheltered Count,340.0,144.0,196.0,166.0,174.0,50.0,17.0,12.0
2022,CA-524,Yuba City & County/Sutter County CoC,Sheltered-Only Count,1094.0,255.0,839.0,629.0,465.0,236.0,49.0,17.0
2022,CA-525,El Dorado County CoC,Sheltered and Unsheltered Count,511.0,73.0,438.0,493.0,18.0,100.0,6.0,88.0
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Sheltered and Unsheltered Count,625.0,131.0,494.0,531.0,94.0,217.0,48.0,24.0
2022,CA-527,Tehama County CoC,Sheltered-Only Count,291.0,73.0,218.0,231.0,60.0,112.0,10.0,11.0
2022,CA-529,Lake County CoC,Sheltered and Unsheltered Count,339.0,80.0,259.0,307.0,32.0,63.0,16.0,29.0
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Sheltered and Unsheltered Count,140.0,45.0,95.0,92.0,48.0,27.0,9.0,5.0
2022,CA-531,Nevada County CoC,Sheltered and Unsheltered Count,527.0,284.0,243.0,429.0,98.0,181.0,32.0,31.0
2022,CA-600,Los Angeles City & County CoC,Sheltered and Unsheltered Count,65111.0,19233.0,45878.0,54469.0,10642.0,25583.0,3456.0,2042.0
2022,CA-601,San Diego City and County CoC,Sheltered and Unsheltered Count,8427.0,4321.0,4106.0,6497.0,1930.0,1323.0,686.0,530.0
2022,CA-602,"Santa Ana, Anaheim/Orange County CoC",Sheltered and Unsheltered Count,5718.0,2661.0,3057.0,4517.0,1201.0,2361.0,280.0,183.0
2022,CA-603,Santa Maria/Santa Barbara County CoC,Sheltered and Unsheltered Count,1962.0,595.0,1367.0,1760.0,202.0,549.0,117.0,72.0
2022,CA-604,Bakersfield/Kern County CoC,Sheltered and Unsheltered Count,1603.0,875.0,728.0,1366.0,237.0,345.0,94.0,100.0
2022,CA-606,Long Beach CoC,Sheltered and Unsheltered Count,3296.0,1009.0,2287.0,3191.0,105.0,1277.0,451.0,119.0
2022,CA-607,Pasadena CoC,Sheltered and Unsheltered Count,512.0,232.0,280.0,436.0,76.0,263.0,28.0,23.0
