"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2010,28.3338786481424,3241,2069,1172,1143860.33774182,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2011,26.2569254447726,3025,1593,1432,1152077.00397467,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2012,24.6266415884261,2861,1542,1319,1161749.96486106,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2013,23.6535831210212,2768,1671,1097,1170224.3951108,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2014,17.2942946808753,2049,1756,293,1184783.79015125,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2015,15.38613538861,1853,1427,426,1204331.01178333,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2016,15.9660260048151,1959,1518,441,1226980.33900809,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2017,14.9887317337379,1869,1437,432,1246936.72099894,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2018,14.1886011975508,1794,1365,429,1264395.25293704,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2019,12.9223659202211,1654,1146,508,1279951.37284559,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2020,10.3361825206501,1366,915,451,1321571.08997538,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2021,9.15816379199838,1222,992,230,1334328.61406964,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2022,9.39554976294391,1279,1049,230,1361282.76925783,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2023,8.96670800205119,1247,851,396,1390699.90872318,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2024,9.48993257017078,1339,779,560,1410968.92954625,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2025,7.07858845715874,1008,719,289,1424012.71962715,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2010,25.7237008422294,1160,542,618,450946,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2011,16.1049701300042,733,455,278,455139,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2012,17.1572291074991,792,526,266,461613,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2013,20.2318202643625,945,563,382,467086,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2014,17.9122364160228,843,611,232,470628,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2015,21.3232619123223,1014,538,476,475537,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2016,16.5777878417091,798,616,182,481367,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2017,15.555163370258,758,501,257,487298,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2018,12.7831973770173,632,487,145,494399,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2019,10.3058120402921,518,341,177,502629,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2020,14.582531066069,746,372,374,511571,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2021,14.1215379533236,731,148,583,517649,"Sheltered and partial unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2022,13.8871909288181,727,360,367,523504,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2023,22.1612891109191,1180,438,742,532460,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2024,20.802344385312,1123,579,544,539843,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2025,16.2584021624042,886,601,285,544949,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2010,65.4643945850697,1252,201,1051,191249,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2011,70.9310270975901,1391,190,1201,196106,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2012,68.5419615373195,1385,184,1201,202066,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2013,68.6118631200493,1437,233,1204,209439,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2014,64.31443838484,1401,197,1204,217836,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-512","St. Johns County CoC",2015,51.2895273941739,1161,198,963,226362,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2016,45.3097586318497,1064,255,809,234828,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2017,18.2606804462992,445,179,266,243693,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2018,13.4744340343716,342,178,164,253814,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2019,13.4506105670415,356,156,200,264672,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2020,13.2434080665707,367,162,205,277119,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2021,14.3172707191361,420,129,291,293352,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-512","St. Johns County CoC",2022,11.3442441775423,349,107,242,307645,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2023,13.553344092923,435,152,283,320954,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2024,13.259973480053,442,175,267,333334,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-512","St. Johns County CoC",2025,9.23979580051281,320,179,141,346328,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2010,22.4462970963205,1221,1002,219,543965,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2011,35.0320284959007,1907,690,1217,544359,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2012,37.6988697652139,2062,743,1319,546966,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2013,28.4777057909515,1567,707,860,550255,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2014,26.5863615745174,1477,617,860,555548,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2015,18.9484326888745,1072,684,388,565746,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2016,14.3358861727171,827,644,183,576874,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2017,14.3763961692434,845,592,253,587769,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2018,12.3319270904213,734,481,253,595203,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2019,13.539510451173,815,418,397,601942,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2020,15.4410979606252,940,366,574,608765,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2021,6.98929602257284,432,432,0,618088,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2022,14.4975017132692,916,473,443,631833,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2023,16.2844515994211,1052,387,665,646015,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2024,17.0056106324685,1116,337,779,656254,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2025,15.9944094870042,1062,362,700,663982,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2010,17.3844282605612,576,382,194,331331,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-514","Ocala/Marion County CoC",2011,31.0575829255521,1032,432,600,332286,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2012,27.2858242505384,911,311,600,333873,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-514","Ocala/Marion County CoC",2013,15.8169766893576,530,325,205,335083,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2014,27.1593615479061,918,274,644,338005,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2015,22.9994564296193,787,259,528,342182,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2016,23.6855661943943,823,295,528,347469,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-514","Ocala/Marion County CoC",2017,20.5185388536222,725,290,435,353339,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2018,15.9303964217879,572,301,271,359062,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2019,12.9930876773556,475,296,179,365579,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2020,13.8568006952246,523,373,150,377432,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2021,13.2916929515087,512,302,210,385203,"Sheltered and partial unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-514","Ocala/Marion County CoC",2022,11.4587924195681,455,267,188,397075,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2023,11.011399466408,454,234,220,412300,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2024,8.83187887708969,378,179,199,427995,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-514","Ocala/Marion County CoC",2025,8.83296435187277,391,231,160,442660,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2010,11.0926234054354,326,224,102,293889,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2011,13.9995435671927,411,296,115,293581,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2012,10.887978927365,322,235,87,295739,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2013,10.0994510730247,301,201,100,298036,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2014,8.89378563321763,268,196,72,301334,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2015,10.4188235603454,317,183,134,304257,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2016,10.1248624161841,310,174,136,306177,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2017,10.9257278128059,336,143,193,307531,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2018,12.3190537932016,381,109,272,309277,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2019,16.6012934040476,488,133,355,293953,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2020,13.0710965801258,385,136,249,294543,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2021,3.38026660597805,101,101,0,298793,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2022,12.2666735896571,378,44,334,308152,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2023,16.3420902070736,517,123,394,316361,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2024,15.3172262007447,499,126,373,325777,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2025,12.569891626332,415,222,193,330154,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2010,166.665350194706,4220,101,4119,253202,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2011,52.1995852527267,1319,114,1205,252684,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2012,52.567602574577,1319,114,1205,250915,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2013,153.723816602332,3847,136,3711,250254,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2014,53.3758436635022,1346,234,1112,252174,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2015,47.7341934371363,1218,278,940,255163,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2016,41.2356050776392,1071,313,758,259727,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2017,23.0577010449796,609,91,518,264120,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2018,17.0207969340021,453,69,384,266145,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2019,14.7867439441225,398,48,350,269160,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2020,15.9771008103522,403,48,355,252236,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2021,1.05690038518147,27,27,0,255464,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2022,24.8165484380846,650,41,609,261922,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2023,37.7252001366425,1016,120,896,269316,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2024,23.3043452969577,641,0,641,275056,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2025,18.7217466922519,521,5,516,278286,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2010,72.659243164737,1114,165,949,153318.415039678,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2011,76.6255998580874,1179,83,1096,153865.027116726,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2012,76.3108112884735,1180,84,1096,154630.77643603,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2013,83.1061006386984,1278,81,1197,153779.324282831,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2014,69.3942815355044,1070,83,987,154191.379509067,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2015,72.067849894753,1115,66,1049,154715.313642398,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2016,73.3520889948661,1145,96,1049,156096.440563559,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2017,31.9153764256106,502,99,403,157290.953835396,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2018,31.2101270574233,493,90,403,157961.548536131,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2019,33.7768721309251,538,113,425,159280.586406763,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2020,37.1872491434824,578,84,494,155429.619913498,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2021,4.42993264150106,69,69,0,155758.57599636,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2022,30.7522790128968,488,81,407,158687.425993808,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2023,30.4179612613957,494,96,398,162404.046660073,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2024,31.8510306923947,527,72,455,165457.753970215,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2025,29.9529825978792,499,117,382,166594.427906933,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2010,97.2529845086973,4527,1674,2853,465487,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2011,96.5133429375043,4502,343,4159,466464,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2012,92.6460223534347,4351,192,4159,469637,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-519","Pasco County CoC",2013,69.6739973690424,3305,105,3200,474352,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2014,69.425050527618,3356,156,3200,483399,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-519","Pasco County CoC",2015,20.5902262096,1019,159,860,494895,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2016,20.6888301888272,1055,195,860,509937,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-519","Pasco County CoC",2017,49.3772148813366,2593,178,2415,525141,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2018,49.4908085848374,2668,253,2415,539090,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-519","Pasco County CoC",2019,16.1387280732633,894,206,688,553947,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2020,15.8609604888991,898,210,688,566170,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-519","Pasco County CoC",2021,14.6404380173054,857,334,523,585365,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-519","Pasco County CoC",2022,9.64947345657573,589,252,337,610396,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-519","Pasco County CoC",2023,10.7094878187451,680,259,421,634951,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
