"coc_year","state","state_abbr","coc_number","coc_name","year","estimated_coc_population","contributing_counties","contains_split_county_flag","population_allocation_method","log_estimated_coc_population","coc_land_area_sq_miles","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","real_median_household_income_2025_usd","real_per_capita_personal_income_2025_usd","real_median_home_sale_price_2025_usd","real_state_minimum_wage_2025_usd","real_gdp_per_capita_2017_usd","population_change","births","deaths","natural_change","international_migration","domestic_migration","net_migration","group_quarters_population","birth_rate_per_1000","death_rate_per_1000","natural_change_rate_per_1000","international_migration_rate_per_1000","domestic_migration_rate_per_1000","net_migration_rate_per_1000","housing_units","permits_one_unit_units","permits_two_unit_units","permits_three_four_unit_units","permits_five_plus_unit_units","permits_total_units_authorized","permits_total_value_authorized","permits_total_reported_units","poverty_all_estimate","poverty_all_ci_low","poverty_all_ci_high","poverty_all_pct","poverty_all_pct_ci_low","poverty_all_pct_ci_high","poverty_child_estimate","poverty_child_ci_low","poverty_child_ci_high","poverty_child_pct","poverty_child_pct_ci_low","poverty_child_pct_ci_high","poverty_age_5_17_estimate","poverty_age_5_17_pct","median_household_income","median_household_income_ci_low","median_household_income_ci_high","civilian_labor_force","employed_people","unemployed_people","unemployment_rate_pct","bea_personal_income_thousands_usd","bea_population","bea_per_capita_personal_income_usd","bea_real_gdp_thousands_2017_usd","bea_real_gdp_quantity_index","bea_current_gdp_thousands_usd","annual_hpi_change_pct","hpi","hpi_1990_base","hpi_2000_base","high_school_graduate_or_higher_pct_age_18plus","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","state_minimum_wage_usd_per_hour","medicaid_expansion_status","housing_units_per_capita","population_density_per_sq_mile","permits_total_units_per_1000_population","population_growth_rate_pct","housing_supply_growth_rate_pct","foreclosure_rate_per_100_mortgages","median_home_sale_price_annual_avg_usd"
"CA-500 | 2021","California","CA","CA-500","San Jose/Santa Clara City & County CoC",2021,1882528,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.448126643584,1298.43925136383,1449.83910338714,368.851353074164,2.14817521970457,5.8239591689193,51.6073194856578,167722.965626143,172318.798972761,,15.4461823955615,202199.871161463,-48821,18919,11896,7023,6704,-58753,-52049,30313,9.921137992,6.238271449,3.682866542,3.5155827,-30.81011789,-27.29453519,694373,1915,34,8,2087,4044,1070071047,4044,128955,117767,140143,6.9,6.3,7.5,29178,24749,33607,7.4,6.3,8.5,21124,7.2,141161,138832,143490,988770,939848,48922,4.9,272410237,1878320,145029,379796062,135.395,385954659,4.85,2298.51,373.99,222.44,89.2,58.2500275474541,34.9543378275713,16.4148969340031,13,1,0.368851353074164,1458.09877591233,2.14817521970457,-2.527818639,0.71141807886661,,
"CA-500 | 2022","California","CA","CA-500","San Jose/Santa Clara City & County CoC",2022,1880151,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.4468631826017,1298.43925136383,1448.00844400319,371.745673618768,4.82620810775305,12.9825535312145,60.3041657482918,165589.668198673,156118.725195562,,15.4034853675129,195368.635836855,-2377,19443,11095,8348,26026,-37310,-11284,39064,10.33465783,5.897393852,4.437263981,13.83376047,-19.83161466,-5.997854188,698938,3574,20,8,5472,9074,2047548777,9074,137728,126242,149214,7.5,6.9,8.1,25899,21111,30687,6.9,5.6,8.2,18260,6.5,150502,147818,153186,1010613,982524,28089,2.8,267278720,1883653,141894,368006717,131.192,384169197,15.71,2659.53,432.73,257.38,89.3,58.057527750973,34.51456783,17.1516389487567,14,1,0.371745673618768,1456.2576873387,4.82620810775305,-0.126266382,0.657427636155217,,
"CA-500 | 2023","California","CA","CA-500","San Jose/Santa Clara City & County CoC",2023,1890377,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.4522873670385,1298.43925136383,1455.88405311563,372.150105508055,3.08615688828207,8.29277445472947,69.4377785395955,163328.284178065,157892.919050831,,16.377947020243,198309.707206174,10226,18701,11308,7393,32817,-30375,2442,39969,9.919565642,5.99809894,3.921466702,17.40711115,-16.11180185,1.295309304,703504,1724,36,23,4051,5834,1484256334,5834,139084,125533,152635,7.6,6.9,8.3,27203,22494,31912,7.4,6.1,8.7,19319,7,154573,151645,157501,1023362,987099,36263,3.5,283486355,1897137,149429,376220683,134.12,404479848,6.24,2825.42,459.73,273.43,89.3,57.8763599769551,34.6354284395904,17.196520718104,15.5,1,0.372150105508055,1464.17816346574,3.08615688828207,0.543892485231234,0.653276829,,
"CA-500 | 2024","California","CA","CA-500","San Jose/Santa Clara City & County CoC",2024,1907910,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.4615194842001,1298.43925136383,1469.3871877302,370.918963682773,2.0095287513562,5.41770291657246,48.8784559207094,171382.855051123,161772.179449277,,16.4214875725696,207212.999364074,17533,18313,10633,7680,32054,-22401,9653,40278,9.642767911,5.598839688,4.043928223,16.8781348,-11.7953172,5.082817597,707680,1926,30,4,1874,3834,1147827681,3827,133555,122574,144536,7.1,6.5,7.7,24627,20063,29191,6.7,5.5,7.9,18391,6.7,166984,163157,170811,1025142,982665,42477,4.1,303627499,1926325,157620,399159581,142.298,438483301,5.34,2976.26,484.27,288.03,89.3,57.8072693583254,35.0677629327234,17.8562672197629,16,1,0.370918963682773,1477.7582248715,2.0095287513562,0.927486951015588,0.593600036389264,,
"CA-500 | 2025","California","CA","CA-500","San Jose/Santa Clara City & County CoC",2025,1914391,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.4649106367126,1298.43925136383,1474.37856487256,371.881710685017,2.78051871326182,7.47689018677477,65.4330264888221,,,,16.5,,6481,18209,10601,7608,18658,-19775,-1117,41454,9.527768745,5.546920559,3.980848185,9.762705763,-10.34717046,-0.584464698,711927,1795,26,19,3483,5323,1250845806,5227,,,,,,,,,,,,,,,,,,1037146,993066,44080,4.3,,,,,,,-0.63,2957.37,481.2,286.2,,,,,16.5,1,0.371881710685017,1482.77803767996,2.78051871326182,0.339691075574833,0.600130002260912,,
"CA-501 | 2010","California","CA","CA-501","San Francisco CoC",2010,805505,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.599225930361,47.4283590386517,16983.615210966,468.044270364554,0.967095176317962,2.06624722820494,94.0949935815148,104649.794385712,111120.740152575,,11.8109893075307,128926.264020536,,2118,1277,,1163,-1651,-488,24197,,,,,,,377012,22,10,14,733,779,194471886,756,100910,92005,109815,12.8,11.7,13.9,15392,12177,18607,14.7,11.6,17.8,10434,14.9,70883,68656,73110,486187,442615,43572,9,60634263,805604,75266,103863514,60.039,91823420,-2.14,1464.61,233.24,156.39,85.7,44.05048612,42.6541960644403,22.6220930232558,8,0,0.468044270364554,17254.0430545143,0.967095176,,,,
"CA-501 | 2011","California","CA","CA-501","San Francisco CoC",2011,815650,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6117418463798,47.4283590386517,17197.5167712483,463.175381597499,2.2288971985533,4.81220999023264,95.4895489548955,99275.5131449025,114361.371682754,,11.4514534873146,136274.054396479,,8899,5762,,6186,782,6968,24099,10.97859242,7.108512141,,7.631595992,0.964744272,8.596340264,377789,31,20,31,1736,1818,481144125,1818,110260,101507,119013,13.8,12.7,14.9,17137,14421,19853,16,13.5,18.5,12378,17.5,69354,67027,71681,492651,453047,39604,8,65202071,816119,79893,111215845,64.289,99716894,-4.92,1392.55,221.77,148.7,85.7,43.584482181149,42.9863907981398,23.0559173042487,8,0,0.463175381597499,17471.3505408589,2.2288971985533,1.25945835221384,0.206094235727239,,
"CA-501 | 2012","California","CA","CA-501","San Francisco CoC",2012,828876,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6278270515773,47.4283590386517,17476.3794658067,458.236213860698,3.72673355242521,8.13277833505783,97.5720297831013,101100.204224447,121404.947500018,,11.2188649909919,147028.879273981,,8781,5538,,6107,3632,9739,23973,10.67906497,6.735071382,,7.42706409,4.417078234,11.84414232,379821,22,34,19,3014,3089,918873516,3089,120702,113150,128254,14.9,14,15.8,17679,14977,20381,16.3,13.8,18.8,12334,17.2,72093,69553,74633,507928,473400,34528,6.8,71831160,829730,86572,121994272,70.52,111520599,3.22,1437.42,228.91,153.49,85.9,43.2513836457258,43.3430830567203,24.3255480607083,8,0,0.458236213860698,17754.6535289708,3.72673355242521,1.62152884202782,0.537866375145923,,
"CA-501 | 2013","California","CA","CA-501","San Francisco CoC",2013,839572,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.640648708241,47.4283590386517,17701.898547993,456.319410366234,5.3289056805134,11.6780166687113,97.228430934287,106328.866609033,120639.098692404,,11.0567758032609,151532.981605657,,9096,5760,,6614,671,7285,23977,10.90354629,6.904620342,,7.928326205,0.804340321,8.732666526,383113,54,38,32,4350,4474,1458156384,4474,113217,106286,120148,13.8,13,14.6,15760,12914,18606,14.4,11.8,17,10527,14.7,76933,74905,78961,514731,486357,28374,5.5,73391437,840802,87287,127409234,73.65,118950648,11.04,1596.17,254.19,170.44,86.3,42.7632493696145,43.0140219810504,24.8226683396069,8,0,0.456319410366234,17983.7635214737,5.3289056805134,1.29042221031854,0.866724062124003,,
"CA-501 | 2014","California","CA","CA-501","San Francisco CoC",2014,850750,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6538747677959,47.4283590386517,17937.5803262913,455.51101968851,3.18660005877167,6.99565964606246,95.0202877167097,113962.125082522,130611.411055873,,12.2411219475664,161416.128752203,,8948,5472,,6847,765,7612,24019,10.58733188,6.474506041,,8.101414997,0.905152983,9.006567979,387526,35,70,30,2576,2711,768892488,2711,101313,94708,107918,12.1,11.3,12.9,15224,12388,18060,13.6,11.1,16.1,11094,15.2,83788,81114,86462,527880,504501,23379,4.4,81851860,852366,96029,137585620,79.533,131173743,15.86,1849.29,294.5,197.47,86.7,42.763672297193,42.0828678695141,25.1212717141921,9,1,0.45551101968851,18223.1980293456,3.18660005877167,1.33139266197539,1.15187947159194,,
"CA-501 | 2015","California","CA","CA-501","San Francisco CoC",2015,863010,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6681827162184,47.4283590386517,18196.0754597622,452.050381803224,4.24676423216417,9.39444894443818,94.8976807639836,122979.031776233,140742.503663139,,12.226311332377,171066.894020404,,9107,5647,,7384,1356,8740,23561,10.62809262,6.590187658,,8.617309308,1.582485296,10.1997946,390124,64,98,25,3478,3665,1041273009,3665,105244,98137,112351,12.4,11.6,13.2,15281,12575,17987,13.5,11.1,15.9,10655,14.5,90527,87785,93269,541667,521868,19799,3.7,89619269,865025,103603,147977140,85.54,143901469,10.81,2049.14,326.33,218.81,87,42.5830733072515,40.5478723248764,26.3084855866829,9,1,0.452050381803224,18485.8091464068,4.24676423216417,1.4410813987658,0.670406630780906,,
"CA-501 | 2016","California","CA","CA-501","San Francisco CoC",2016,871512,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6779860606411,47.4283590386517,18375.3352986504,451.522182138628,4.68955103314699,10.3860922423235,95.42451676046,136660.355505108,148135.355563913,,13.4147767813952,182365.772038746,,9014,5699,,6544,-1356,5188,23537,10.39364159,6.571262861,,7.545594694,-1.563543155,5.9820515393,393507,123,38,26,3900,4087,1144466873,4087,87690,80692,94688,10.2,9.4,11,13039,10400,15678,11.3,9,13.6,9639,12.7,101873,99100,104646,514927,496449,18478,3.6,96454751,873473,110427,159291578,92.08,157208562,10.49,2264.18,360.57,241.77,87.4,42.8429102526726,38.8342383918296,26.7734999611892,10,1,0.451522182138628,18667.9233158402,4.68955103314699,0.985156603052118,0.867160185,,
"CA-501 | 2017","California","CA","CA-501","San Francisco CoC",2017,878040,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6854485685657,47.4283590386517,18512.9744692293,452.685526855269,4.59432372101499,10.1490404452093,97.5706494794249,143958.890500091,154024.09955751,,13.7915561924704,196595.541064685,,8998,5751,,5994,-2674,3320,24160,10.2860618,6.574254438,,6.852039837,-3.056782536,3.7952573,397476,43,24,31,3936,4034,1214057643,4034,87314,79689,94939,10.1,9.2,11,14234,11502,16966,12.3,9.9,14.7,9504,12.4,109601,107133,112069,521694,505038,16656,3.2,103185030,879941,117264,172992477,100,172992477,4.63,2368.92,377.25,252.95,87.9,43.3858440319685,36.9553171269513,26.3579638752052,10.5,1,0.452685526855269,18807.7540966049,4.59432372101499,0.749043042436592,1.0086224641493,,
"CA-501 | 2018","California","CA","CA-501","San Francisco CoC",2018,880696,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6884689184065,47.4283590386517,18568.9747200041,455.789511931472,5.87944080590805,12.899464888942,97.5859405175744,141813.54047843,162725.078635072,,14.1042933179875,212050.980978735,,8846,6124,,4497,-4513,-16,24229,10.05949728,6.964092394,,5.113899983,-5.132094868,-0.018194885,401412,28,68,29,5053,5178,1001631939,5178,87596,80029,95163,10.1,9.2,11,12646,9801,15491,10.9,8.4,13.4,8525,11.1,110601,107200,114002,529268,515569,13699,2.6,111996017,882486,126910,187132022,108.174,189220774,7.32,2542.29,404.86,271.46,88.5,43.7417310526341,35.2350596697634,26.2694638387564,11,1,0.455789511931472,18864.646031916,5.87944080590805,0.302491913808023,0.990248467832022,,
"CA-501 | 2019","California","CA","CA-501","San Francisco CoC",2019,881549,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6894370007089,47.4283590386517,18586.9597403018,461.02145201231,3.62997405702916,7.87376388058453,96.9375,153385.309885951,160320.675882436,,15.1124735714226,229643.69552006,,8868,6359,,4498,-6094,-1596,24242,10.06443485,7.216930677,,5.10485205,-6.916177943,-1.811325894,406413,22,36,40,3102,3200,913794290,3200,82616,75280,89952,9.5,8.7,10.3,10670,7651,13689,9.3,6.7,11.9,7467,9.8,121795,118061,125529,540950,527993,12957,2.4,112277739,881976,127302,202540228,117.08,207311909,1.48,2579.87,410.85,275.48,88.5,43.6148627301385,33.9042398,26.18723483,12,1,0.46102145201231,18882.9174252972,3.62997405702916,0.096855215,1.24585214193895,,
"CA-501 | 2020","California","CA","CA-501","San Francisco CoC",2020,875139,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6821391525411,47.4283590386517,18451.8085326715,465.820858172245,2.28992194382835,4.9158853745051,97.5548902195609,151396.4727396,170219.973983755,,14.9254668250209,238451.289742189,-3411,2104,1539,565,84,-3788,-3704,32290,,,,,,,407658,21,12,16,1955,2004,786073953,2004,85356,77390,93322,10,9.1,10.9,10658,8218,13098,9.4,7.2,11.6,7367,9.7,121722,115147,128297,520700,476420,44280,8.5,119725318,874826,136856,208603388,120.585,215063026,-6.59,2409.82,383.77,257.32,88.6,43.8151682336491,33.846315353427,26.1372202591284,12,1,0.465820858172245,18745.6142229838,2.28992194382835,,,,
"CA-501 | 2021","California","CA","CA-501","San Francisco CoC",2021,816169,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6123779455812,47.4283590386517,17208.4595913357,504.619753997028,3.08637059236506,6.11623022665744,96.5065502183406,142313.995585444,190496.579316583,,15.4461823955615,293048.696624639,-58970,7546,6689,857,2040,-56494,-54454,26074,8.92327122,7.909854385,1.013416835,2.412334123,-66.80509996,-64.39276584,411855,33,38,17,2431,2519,819406693,2519,90898,83583,98213,11.4,10.5,12.3,13105,10252,15958,11.7,9.1,14.3,9461,12.3,119776,115563,123989,500765,472945,27820,5.6,130747503,815498,160328,238980626,138.145,250249703,0.09,2412.05,384.12,257.56,88.8,43.8712267938967,33.9299834458748,26.7571436591254,13,1,0.504619753997028,17482.4676020135,3.08637059236506,-6.738358135,1.02953946690609,,
"CA-501 | 2022","California","CA","CA-501","San Francisco CoC",2022,813266,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6088147478982,47.4283590386517,17147.2514859143,510.784909242486,2.47643452449752,4.84829226487949,95.5809334657398,148936.300018482,169173.17904453,,15.4034853675129,279096.245774869,-2903,7354,6378,976,7837,-11463,-3626,28269,9.026441681,7.828480424,1.197961257,9.619285212,-14.06990767,-4.450622455,415404,38,14,37,1925,2014,640253908,2014,83231,76667,89795,10.4,9.6,11.2,8572,5954,11190,7.9,5.5,10.3,6773,9,135366,132087,138645,519931,505438,14493,2.8,125186977,814176,153759,227233465,131.355,245668290,11.32,2685.14,427.61,286.72,88.8,44.4404573336861,33.6162233330104,28.0773696432341,14,1,0.510784909242486,17420.2848880797,2.476434524,-0.355686139,0.861711039079283,,
"CA-501 | 2023","California","CA","CA-501","San Francisco CoC",2023,816926,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6133050185649,47.4283590386517,17224.4205061838,511.556738309223,1.39057882843734,2.71832765419809,94.7183098591549,132562.046540103,171529.937389106,,16.377947020243,283073.302724406,3660,6854,6583,271,9643,-6125,3518,29195,8.408825464,8.076349289,0.332476175,11.83050831,-7.514452285,4.316056023,417904,29,16,15,1076,1136,485823681,1136,95298,88859,101737,11.9,11.1,12.7,11654,8793,14515,10.8,8.2,13.4,8236,10.9,125456,120601,130311,518704,500864,17840,3.4,132976966,819151,162335,231879779,134.04,258797527,-1.02,2657.63,423.23,283.78,88.8,44.43470748,34.4501850052006,28.399332306112,15.5,1,0.511556738309223,17498.6826603834,1.39057882843734,0.450037257,0.601823766742737,,
"CA-501 | 2024","California","CA","CA-501","San Francisco CoC",2024,820945,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6182126128244,47.4283590386517,17309.1588374578,511.355815554026,0.937943467589181,1.83422861158423,91.5584415584416,140797.834447212,176014.740889561,,16.4214875725696,282708.192854363,4019,6797,6264,533,9164,-5690,3474,29436,8.299798946,7.648954039,0.650844908,11.19013646,-6.948044138,4.242092326,419795,27,26,12,705,770,433848285,770,91949,85141,98757,11.3,10.5,12.1,10717,7727,13707,9.8,7.1,12.5,7720,10.1,137184,132228,142140,508772,488700,20072,3.9,141918003,827526,171497,233948380,135.236,268321762,2.58,2726.13,434.14,291.09,89,44.3460706525052,35.5998025621532,29.930123561994,16,1,0.511355815554026,17584.770268823,0.937943467589181,0.491966224602969,0.452496267085256,,
"CA-501 | 2025","California","CA","CA-501","San Francisco CoC",2025,826079,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.6244469001135,47.4283590386517,17417.4063101527,510.050491538945,1.74801683616216,3.42714469480849,96.5373961218837,,,,16.5,,5134,6845,6271,574,4667,-137,4530,28706,8.311961453,7.614946716,0.697014737,5.667191249,-0.16636066,5.500830589,421342,20,14,16,1394,1444,287619446,1444,,,,,,,,,,,,,,,,,,506364,485622,20742,4.1,,,,,,,0.5,2739.65,436.29,292.54,,,,,16.5,1,0.510050491538945,17694.7413516119,1.74801683616216,0.625376852286075,0.368513202872833,,
"CA-502 | 2010","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2010,1512986,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.2295964005327,744.044340536305,2033.4621440833,385.242824454423,1.14145140801038,2.96294008753283,44.8755066589462,98824.0239097724,70310.81934773,,11.8109893075307,64426.189678561,,4879,2153,,1687,-1592,95,37446,,,,,,,582867,879,44,29,775,1727,397632529,1699,200273,185384,215162,13.5,12.5,14.5,57722,51479,63965,17.2,15.3,19.1,40580,17,66937,65510,68364,783073,696994,86079,11,72075011,1513413,47624,97503433,74.755,88040021,-0.95,1113.82,200.75,136.99,85.9,59.0058610427185,46.9074433955555,15.6382587802982,8,0,0.385242824454423,2051.6204968683,1.14145140801038,,,,
"CA-502 | 2011","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2011,1530915,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.241376807034,744.044340536305,2057.55882626097,381.816103441406,1.41875936939673,3.715818574987,59.9907918968692,96328.1953036049,72179.9427622301,,11.4514534873146,65168.3138929967,,19220,9076,,9020,-1206,7814,37394,12.62853161,5.963400255,,5.926605366,-0.792404221,5.134201145,584528,820,26,23,1303,2172,516025562,2142,198382,185035,211729,13.2,12.3,14.1,56573,51002,62144,16.8,15.1,18.5,37420,15.6,67295,65680,68910,783564,704558,79006,10.1,77301332,1532981,50425,99901787,76.594,91204292,-5.24,1055.42,190.22,129.81,86,58.066237530051,46.3714679399831,15.8637709093412,8,0,0.381816103441406,2075.93235691747,1.41875936939673,1.18500766034848,0.284970670839146,,
"CA-502 | 2012","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2012,1553764,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.2561915758232,744.044340536305,2088.26801757547,377.559912573595,1.76667756493264,4.67919793944828,44.4808743169399,98458.1615190684,73323.696864875,,11.2188649909919,66180.6415823378,,18979,9207,,9087,4019,13106,36524,12.30533226,5.969502824,,5.891698942,2.605781671,8.497480613,586639,1373,104,47,1221,2745,758613275,2697,200101,189366,210836,13.1,12.4,13.8,58641,53903,63379,17.3,15.9,18.7,39621,16.4,70209,68893,71525,796119,726694,69425,8.7,81435436,1557493,52286,103075886,79.028,95914097,0.82,1064.1,191.79,130.88,86.2,56.9765075754411,45.3709059805069,16.2549235642473,8,0,0.377559912573596,2106.91577430067,1.76667756493264,1.49250611562366,0.36114608709934,,
"CA-502 | 2013","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2013,1579593,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.2726784099574,744.044340536305,2122.98234653789,373.103704561871,1.95050243955247,5.22777559081839,51.671535215839,99687.8906421999,74799.0883090597,,11.0567758032609,67483.2116990958,,19469,9620,,10177,5725,15902,36528,12.42692741,6.140379153,,6.495908382,3.654227718,10.1501361,589352,1391,84,14,1592,3081,796597852,2895,201303,189228,213378,13,12.2,13.8,52179,47057,57301,15.4,13.9,16.9,37025,15.3,72128,70566,73690,800580,742070,58510,7.3,85777177,1584943,54120,106957044,82.003,100944214,13.74,1210.34,218.15,148.86,86.4,56.1834802090318,44.0830085919527,16.6737352737353,8,0,0.373103704561871,2141.94009429677,1.95050243955247,1.6623502668359,0.462464991,,
"CA-502 | 2014","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2014,1607792,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.2903729890912,744.044340536305,2160.88196953573,368.453133241116,2.13833630220825,5.80355032782126,51.7742873763816,104724.158386091,77525.7455432597,,12.2411219475664,68900.1674568848,,19496,9248,,11514,6320,17834,37084,12.23322567,5.802876025,,7.224731245,3.96563327,11.19036452,592396,1613,4,41,1780,3438,889511669,3438,197984,186953,209015,12.5,11.8,13.2,48750,43470,54030,14.3,12.8,15.8,33524,13.8,76996,75788,78204,807190,759594,47596,5.9,92038123,1614744,56999,111256132,85.299,106556287,15.94,1403.31,252.92,172.6,86.7,55.5761110099352,43.1141674346702,17.0068041237113,9,1,0.368453133241116,2180.178152,2.13833630220825,1.78520669564881,0.516499477392118,,
"CA-502 | 2015","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2015,1634538,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.3068713653695,744.044340536305,2196.82875192872,364.482196192441,3.12075950513234,8.56217268698805,60.909625563615,110664.419306455,83695.8934653053,,12.226311332377,72593.1113265571,,19489,9602,,14029,2849,16878,36747,12.02160175,5.922901124,,8.653653391,1.757378182,10.41103157,595760,1905,14,75,3107,5101,1186659834,5101,184716,172690,196742,11.5,10.8,12.2,47108,41834,52382,13.8,12.3,15.3,32636,13.4,81462,80249,82675,819367,780345,39022,4.8,101231136,1643103,61610,119277959,91.45,116681306,9.3,1533.87,276.46,188.66,86.9,55.1505612099275,41.7445876737304,17.0932733015254,9,1,0.364482196192441,2216.44593123143,3.12075950513234,1.66352363987381,0.567863388679202,,
"CA-502 | 2016","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2016,1650950,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.3168620434794,744.044340536305,2218.88657712254,363.709985160059,3.44771192343802,9.47928862035715,55.9908643710471,120024.6908185,87476.4179138003,,13.4147767813952,74221.8607070234,,19503,9569,,12725,-6171,6554,36393,11.87220894,5.825009862,,7.74618565,-3.756519579,3.989666071,600467,2398,22,85,3187,5692,1460017786,5335,173386,162673,184099,10.7,10,11.4,42498,37518,47478,12.4,10.9,13.9,30141,12.3,89472,87862,91082,878166,842046,36120,4.1,108327158,1661218,65209,123298691,94.532,122106447,11.43,1709.18,308.05,210.22,87.3,55.0666480941196,40.4505795497832,17.1492988550109,10,1,0.363709985160059,2238.70072776927,3.44771192343802,1.0040757694223,0.790083255002005,,
"CA-502 | 2017","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2017,1660196,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.3224468279902,744.044340536305,2231.31325587846,365.001481752757,5.57645000951695,15.2778832095106,70.1339382155973,125503.161351481,90963.8507193664,,13.7915561924704,78010.7628881024,,19594,9974,,11386,-11712,-326,36437,11.83517731,6.024500279,,6.877377198,-7.074287875,-0.196910677,605974,2595,26,144,6493,9258,2335440977,8718,152087,142181,161993,9.3,8.7,9.9,35658,31083,40233,10.5,9.2,11.8,24513,10.1,95550,93504,97596,885684,854374,31310,3.5,115789437,1671949,69254,130430017,100,130430017,7.03,1829.39,329.72,225,87.5,55.383130713269,39.361650472342,16.7398186021697,10.5,1,0.365001481752757,2251.23837392994,5.57645000951695,0.560041188406668,0.9171195086491,,
"CA-502 | 2018","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2018,1666756,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.3263903802615,744.044340536305,2240.12993472756,368.998221695317,4.833340932926,13.0985480383071,72.2939424031778,130457.019940484,95129.6118043753,,14.1042933179875,80625.0392765498,,18497,10330,,8473,-10045,-1572,36410,11.11948715,6.20988821,,5.093551094,-6.03856022,-0.945009125,615030,1965,58,209,5824,8056,2034825812,7338,147394,137363,157425,9,8.4,9.6,33305,28853,37757,9.8,8.5,11.1,22809,9.4,101744,100351,103137,888859,862930,25929,2.9,124671796,1680392,74192,135481671,103.873,137388106,8.99,1993.82,359.35,245.23,88,55.5165283614619,38.46463008,16.5491812287065,11,1,0.368998221695317,2260.13378370865,4.833340932926,0.395134068507574,1.49445355741336,,
"CA-502 | 2019","California","CA","CA-502","Oakland, Berkeley/Alameda County CoC",2019,1671329,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.3291302746146,744.044340536305,2246.27607380941,372.710579425116,3.83048460237332,10.2773702004424,66.7447672602312,135494.659922982,100729.673844722,,15.1124735714226,82807.6429482166,,18628,10944,,8540,-11626,-3086,36951,11.16089015,6.557052921,,5.116706135,-6.965670437,-1.848964301,622922,1972,56,101,4273,6402,1485707291,5959,146315,135008,157622,8.9,8.2,9.6,32720,28023,37417,9.8,8.4,11.2,22189,9.2,107589,105354,109824,889297,864097,25200,2.8,134683858,1683879,79984,139438051,106.906,144158659,1.15,2016.67,363.47,248.04,88.4,55.9187357971939,37.9430067508321,16.682189499974,12,1,0.372710579425116,2266.33480640958,3.83048460237332,0.274365294020251,1.283189438,,
