"state","state_abbr","coc_number","coc_name","predictor_year","target_year","target_total_homeless","target_estimated_coc_population","target_homeless_rate_per_10k","state_florida","time_index","log_estimated_coc_population","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","net_migration_rate_per_1000","poverty_all_pct","real_median_household_income_2025_usd","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","annual_hpi_change_pct","real_gdp_per_capita_2017_usd","real_state_minimum_wage_2025_usd","medicaid_expansion_status","contains_split_county_flag","contributing_counties","population_allocation_method","target_definition"
"California","CA","CA-504","Santa Rosa, Petaluma/Sonoma County CoC",2021,2022,2893,483236,59.8672284349676,0,11,13.091549467845,305.042682963018,424.786573355032,12.7119467049935,51.4896867838044,-7.5307626,9.1,110498.424354217,61.6063723040967,40.200904013734,14.0381343918344,8.41,65219.2087270746,15.4461823955615,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-504","Santa Rosa, Petaluma/Sonoma County CoC",2022,2023,2266,483405,46.8758080698379,0,12,13.0882624955189,304.041660106217,429.293347349949,10.9134731260545,57.3763250883392,-2.673379728,8.9,105967.17733685,62.2030296254657,39.8548021774268,14.3786119598429,10.46,63495.4902585447,15.4034853675129,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-504","Santa Rosa, Petaluma/Sonoma County CoC",2023,2024,2522,485363,51.9611095200911,0,13,13.0886121592556,304.147991258196,432.709632709633,11.2490080029067,56.1410964725882,1.061407493,9.1,105830.067077837,62.8299672293901,40.2138259768939,14.2533166978582,1.63,63374.5422723154,16.377947020243,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-504","Santa Rosa, Petaluma/Sonoma County CoC",2024,2025,1952,486444,40.1279489519862,0,14,13.0926544038876,305.379922592964,435.296880891209,4.78992034154215,16.1067193675889,3.825477307,8.4,108747.196077449,63.1154413313672,40.1901046704064,14.8981232115805,2.39,63598.6175637394,16.4214875725696,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2011,2012,2386,1077548,22.1428650974249,0,1,13.8788993559234,1404.33358736599,377.342694098213,2.14159925976778,14.1695702671312,7.40894626,11.9,106270.919793966,69.2781225340724,47.4150559344259,14.2994974874372,-6.62,57567.6469320156,11.4514534873146,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2012,2013,2000,1093401,18.2915508582853,0,2,13.8901995755641,1420.29288218863,373.83949485313,5.33972147059554,40.9576940957694,6.803584528,11.1,104066.19165644,67.3702898843114,46.327843898926,14.4013095304718,1.25,57288.8326057253,11.2188649909919,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2013,2014,2009,1108876,18.1174450524675,0,3,13.9048044945981,1441.18838110036,370.32616578913,4.68987318326068,10.0052659294365,10.0048412,10.8,109059.890232439,66.012506185784,44.2804727579713,14.6153588008278,13.4,57924.0400431963,11.0567758032609,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2014,2015,2031,1124405,18.0628865933538,0,4,13.9188583494511,1461.58564632833,366.84714972639,4.91902416000472,24.3378310844578,9.562829744,10.5,109269.695002621,64.9717994369228,42.9877861000945,14.8689198954917,16.66,61246.4209282785,12.2411219475664,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2015,2016,1730,1137268,15.2118937664649,0,5,13.9327654541796,1482.05408779684,363.50692143845,6.38564917096658,19.9233716475096,9.488282039,10.2,112802.665310584,64.5888925220948,41.4881444281991,15.5289867344059,7.01,61120.4289701674,12.226311332377,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2016,2017,1607,1145535,14.028379752692,0,6,13.9441403322613,1499.00853190846,361.489112504704,7.10515433825497,33.2078055460459,7.276914037,8.7,121967.150496446,64.2309983983499,39.9081085769709,15.3696339568037,10.31,60144.8197143935,13.4147767813952,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2017,2018,2234,1150519,19.4173238338524,0,7,13.9513832077062,1509.90508710327,361.365650111083,4.79276833101023,12.5504032258065,3.407214727,9.1,124862.182358917,65.4374151321603,38.6292965355501,15.6358464455948,7.47,62092.3922974664,13.7915561924704,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2018,2019,2295,1153526,19.8955203437114,0,8,13.9557245720527,1516.47439048913,361.482948130366,6.98977862094337,42.9652562779498,0.836217267,7.8,130096.719356633,65.88836094,38.0472308300231,15.6440056008884,7.02,65285.3737369214,14.1042933179875,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2019,2020,2277,1166249,19.5241324965766,0,9,13.9583347633441,1520.43785262422,362.980114882543,6.41737539616008,41.9054707852624,-0.504330428,7.9,134192.468450244,66.0805848513055,37.3174979714819,15.5193103761998,2.16,67571.5436479072,15.1124735714226,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2021,2022,3093,1160163,26.6600469072018,0,11,13.9676915850127,1534.73109618687,366.219500674184,9.14836485583293,40.271725198667,-4.377377855,8.8,131405.426310548,67.5422174660581,37.3638478776528,15.7755720752523,13.68,66418.1668360811,15.4461823955615,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2022,2023,2372,1161953,20.4139065865831,0,12,13.9640719323998,1529.18593981763,369.917847750704,4.18021040858411,20.4013377926421,-6.239532844,8.7,131663.491676726,67.8138524002036,37.5308857881653,16.2176728316079,14.54,65115.8057943835,15.4034853675129,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2023,2024,2843,1169534,24.308827276505,0,13,13.9656136286913,1531.54530038358,371.837759358597,4.70538677677534,28.6276438760453,-0.883676784,8.3,128910.292675461,68.3895656954753,37.7845479582452,16.1428889383485,-1.65,65420.5531161723,16.377947020243,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-505","Contra Costa County CoC",2024,2025,2118,1170070,18.1014811079679,0,14,13.9721167918779,1541.53765370786,371.589881097942,4.95873093304678,41.3457076566125,4.019752201,8.5,130126.946553962,69.0152660696269,38.7076689856799,16.2570935653195,1.9,65540.6619609127,16.4214875725696,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2011,2012,2673,481387,55.527049961881,0,1,13.0740844825145,101.264315773841,330.094682778061,1.19541165399191,7.97872340425532,-1.00602660178573,16.5477882514435,77162.5841962413,51.5588791371939,49.3108093503825,12.7382317349583,-7.55671269622381,47226.0194923118,11.4514534873146,0,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2012,2013,2955,483951,61.0599006924255,0,2,13.084428876725,102.317272685608,327.061179466832,1.82288193187376,29.9651567944251,0.398964045607301,17.476853342529,79333.7440956377,50.3790492918222,48.8064928909279,12.3834346943511,-0.12070450593805,48486.3125528353,11.2188649909919,0,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2013,2014,2962,486300,60.9089039687436,0,3,13.089741007227,102.862242714225,325.884232081347,3.67124885867911,40.7599309153713,-4.0679048686322,16.9322830203884,78441.8278491289,49.4081086332376,48.4013117684408,12.7943245987823,11.4375764901819,50728.4539260454,11.0567758032609,0,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2014,2015,2959,488768,60.5399698834621,0,4,13.0945830527336,103.36151517804,325.461649187744,2.94429842296806,26.3948497854077,-4.44355563618877,16.6551665638495,79845.8937647177,48.6855001979312,47.6464786800243,12.9168772712616,18.5257896360271,51155.8562905594,12.2411219475664,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2015,2016,3022,493178,61.2760504320955,0,5,13.0996452642064,103.886080712606,324.718475841299,5.07208024598014,33.5403726708075,-3.91523068270103,14.5853541966741,84238.1699870485,48.1875228246893,45.91325934896,13.1301225683089,7.39664986251146,55063.7384908434,12.226311332377,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2016,2017,3364,494698,68.0010834893208,0,6,13.1086274702904,104.823412158082,323.321397142614,6.80442758144931,12.3502304147465,0.61631181559383,12.6117876304296,86170.8802080563,48.6544979494334,44.923883111051,12.8592831302399,10.0372937965603,56124.7170547155,13.4147767813952,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2017,2018,3299,495417,66.5903673067335,0,7,13.1117047757866,105.146483313893,324.541437402213,8.38990968545624,16.8522642910171,-4.77191931722492,11.4743382831546,93433.0533431713,49.8255198179564,43.7816687772027,12.7591012766253,6.81284266360487,56209.9797593951,13.7915561924704,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2018,2019,2704,496869,54.4207829427877,0,8,13.1131571296527,105.299304472463,326.789351193035,7.93714522196211,10.9727626459144,-5.77517012128425,12.7168651862976,90979.2218322291,50.1331651091485,42.9564019013927,12.7488594168917,5.9124071236958,57821.9627567212,14.1042933179875,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2019,2020,2683,505018,53.1268192420864,0,9,13.116083701447,105.607922444988,328.416544401039,7.43963721044246,5.93080724876442,-4.11133301269864,12.321903358833,97579.1490804793,50.563565146064,42.7907536941841,12.544116670021,4.79806029355826,59612.4790340146,15.1124735714226,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2021,2022,2404,503558,47.7402801663363,0,11,13.1338115957647,107.496825972414,327.325825101432,8.25747370837285,25.8229700073153,-3.2159870319439,11.6780162766235,98881.1878175339,51.596228745256,42.1447395808693,12.3777457930271,13.8645105544966,59482.3025291137,15.4461823955615,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2022,2023,2212,502374,44.0309410916966,0,12,13.1294561640176,107.029648077367,331.566572271715,8.62466534501656,27.3611111111111,-11.1355728097339,11.4414808224673,102851.996389159,51.8151821322606,40.8507594028714,12.9243581082113,14.3078514093709,60129.4377377802,15.4034853675129,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2023,2024,3057,502532,60.8319470202893,0,13,13.1271021317515,106.777992650735,334.551549244189,6.00940084488606,22.7722772277228,-8.30035027612479,13.3341448801092,94354.0635928517,51.9552231452903,41.4148384418521,13.5340957520916,2.4511827841409,62413.5220188183,16.377947020243,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-506","Salinas/Monterey, San Benito Counties CoC",2024,2025,3047,503811,60.479028842165,0,14,13.1274165884009,106.811575047195,336.533792872892,5.66465033497123,16.5970772442589,-5.44592312253671,13.0126308374392,96610.8816736059,52.1342448185233,41.4409211772449,13.9512396668137,5.08121423113354,63765.0521358897,16.4214875725696,1,0,2,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2011,2012,725,256061,28.3135659081235,0,1,12.4504961637094,485.940975709199,436.364419522586,1.62423611547332,45.8563535911602,7.562760683,9.4,112324.444393698,65.2282913281724,46.4112743152044,18.0820710973725,-4.69,72456.8820674726,11.4514534873146,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2012,2013,676,258409,26.1600795637923,0,2,12.453174881639,487.244424617322,435.849270291063,2.11461954768646,50,1.00110082,8.5,124324.657113924,64.3229370174926,45.747966031237,18.9773037005975,1.91,74467.0266191052,11.2188649909919,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2013,2014,679,260359,26.0793750168037,0,3,12.4623027498322,491.712304962246,432.736475896737,4.63232072113966,66.4092664092664,7.491204541,8.7,130396.703338782,64.219163578613,44.6948682385576,19.8642356387988,8.05,76355.0576844633,11.0567758032609,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2014,2015,1318,260916,50.5143417804964,0,4,12.4698205676863,495.422852948873,431.473465484197,3.47166586551301,50.2564102564103,5.524627579,8.8,128598.426557828,63.6769078295342,44.0533306899286,21.06479794,13.09,78951.9448183298,12.2411219475664,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2015,2016,1258,260562,48.2802557548683,0,5,12.4719576280668,496.482737681464,431.935948734459,3.46054534645383,46.9230769230769,0.924655892,7.5,135668.584460203,63.5036787908322,42.1290360756622,21.311262055377,6.62,81394.3684976203,12.226311332377,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2016,2017,1117,259749,43.0030529472683,0,6,12.4705999535467,495.809130508507,433.785433025537,0.990904908518243,13.3928571428571,-2.765217325,7.8,138826.841955303,64.1859375496331,40.9325158173693,21.5160151198647,9.01,87435.3153289936,13.4147767813952,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2017,2018,1095,259662,42.1702058830326,0,7,12.4674749089615,494.262117424851,435.524294607486,0.830924536140798,0,-4.216708853,7.9,148075.341653158,64.6802916595936,40.3725679322675,21.4708786253382,2.47,95259.0966957381,13.7915561924704,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2018,2019,1034,258826,39.949618662731,0,8,12.4671399154176,494.096569899294,435.893584737081,1.44895525025401,29.2682926829268,-1.085845313,6.6,157625.735496378,64.8756340959632,39.8925662459493,20.8476310688365,5.5,106246.380329013,14.1042933179875,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-507","Marin County CoC",2019,2020,1032,261337,39.489241860127,0,9,12.4639151638333,492.505791377848,437.915819894446,2.11744776962168,20.4166666666667,-3.795651973,6.9,141136.650056313,64.5930683816192,39.9197154076436,21.0759565217391,0.18,112661.75146031,15.1124735714226,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
