RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31
51,22,South Carolina,state,,137446.0,140414.0,144500.0,146000.0,144300.0,138633.0,133800.0,128833.0,126333.0,125000.0,125333.0,126967.0,128600.0,131267.0,134175.0,137375.0,138708.0,135833.0,133333.0,130667.0,130000.0,129333.0,129333.0,131000.0,132633.0,134367.0,135700.0,135733.0,135667.0,134333.0,133500.0,132167.0,129267.0,126933.0,123267.0,123833.0,124167.0,127167.0,130667.0,132500.0,133167.0,129333.0,126975.0,123308.0,121642.0,121633.0,121633.0,123967.0,125333.0,130500.0,134500.0,136500.0,136333.0,133667.0,130600.0,127933.0,128233.0,128633.0,127967.0,128167.0,130833.0,137306.0,142806.0,146140.0,146333.0,142667.0,138822.0,135489.0,134455.0,134633.0,132800.0,134000.0,136667.0,142483.0,148517.0,151183.0,152167.0,147633.0,145967.0,143967.0,143800.0,141951.0,141984.0,144317.0,147625.0,152542.0,158375.0,163583.0,163000.0,159333.0,155833.0,153500.0,151500.0,151333.0,151333.0,153000.0,155000.0,161333.0,168000.0,171333.0,170833.0,168167.0,166167.0,164457.0,162123.0,160457.0,159667.0,161333.0,164167.0,168817.0,172817.0,175317.0,174500.0,172567.0,170900.0,170900.0,171833.0,171833.0,171667.0,173167.0,176467.0,181133.0,184967.0,186667.0,186020.0,184353.0,182686.0,180883.0,179217.0,177550.0,177333.0,178967.0,183400.0,190733.0,197433.0,201333.0,200667.0,196300.0,192933.0,191433.0,193017.0,192883.0,192050.0,194500.0,201333.0,207333.0,211000.0,216000.0,221667.0,225667.0,227333.0,229000.0,229000.0,228136.0,226636.0,227636.0,232167.0,239967.0,248633.0,251967.0,254000.0,252333.0,253667.0,255300.0,257467.0,257467.0,258500.0,264333.0,272897.0,283397.0,291730.0,294833.0,290166.0,285167.0,281500.0,279667.0,273333.0,268473.0,266140.0,270807.0,278150.0,288817.0,296817.0,301000.0,299333.0,294667.0,291667.0,288333.0,283917.0,282917.0,284583.0,292606.0,301606.0,309939.0,318000.0,319667.0,318000.0,313000.0,308333.0,309167.0,305833.0,304167.0,300000.0,303333.0,308333.0,316667.0,321667.0,325000.0,323000.0,320500.0,318167.0,318467.0,318133.0,317133.0,313833.0,318000.0,323000.0,333833.0
4,23,Alabama,state,,123100.0,126133.0,128167.0,129333.0,128000.0,126300.0,123133.0,119033.0,117400.0,114233.0,117667.0,118593.0,123593.0,126627.0,130700.0,133850.0,131817.0,128867.0,126383.0,126883.0,127791.0,126908.0,124990.0,124632.0,125849.0,128567.0,130617.0,130358.0,128058.0,123880.0,121893.0,122560.0,123755.0,123333.0,121333.0,119600.0,121267.0,124767.0,127467.0,128133.0,126633.0,125667.0,123956.0,122956.0,121289.0,119667.0,120317.0,121650.0,125650.0,130967.0,136300.0,140300.0,138667.0,136000.0,132333.0,130667.0,131667.0,130333.0,130333.0,132650.0,139317.0,147617.0,152633.0,156967.0,156000.0,153500.0,149500.0,147167.0,145667.0,143333.0,140000.0,138333.0,139300.0,145467.0,150433.0,152800.0,151800.0,149833.0,148133.0,146569.0,145236.0,143603.0,141667.0,141500.0,144833.0,150833.0,154000.0,153833.0,146833.0,139500.0,132500.0,129167.0,128117.0,127783.0,127783.0,128167.0,133000.0,139433.0,146100.0,148733.0,146967.0,143633.0,140333.0,139333.0,138333.0,136633.0,133967.0,134633.0,137750.0,144417.0,148917.0,152467.0,152467.0,151300.0,148000.0,147333.0,147667.0,149300.0,149967.0,152633.0,156000.0,161000.0,163000.0,164000.0,161167.0,159833.0,157167.0,156667.0,154333.0,152500.0,150833.0,152833.0,158000.0,166000.0,170000.0,171633.0,169633.0,168633.0,167000.0,166150.0,166150.0,164817.0,164667.0,166667.0,172333.0,177333.0,182000.0,186000.0,189333.0,190000.0,189967.0,189967.0,188600.0,186967.0,185300.0,187667.0,192633.0,200850.0,208183.0,213550.0,213667.0,212708.0,212042.0,213175.0,212467.0,210800.0,210333.0,215333.0,224000.0,232408.0,237408.0,239042.0,236300.0,231300.0,224250.0,219583.0,214583.0,209333.0,210333.0,215333.0,224300.0,233300.0,240050.0,246717.0,245050.0,242467.0,234167.0,226500.0,217650.0,210700.0,211450.0,217800.0,228083.0,238333.0,245000.0,248667.0,243967.0,239633.0,234300.0,234000.0,230000.0,227667.0,227850.0,235517.0,244517.0,251667.0,255667.0,258000.0,257333.0,255333.0,253000.0,251333.0,248333.0,243000.0,244533.0,249533.0,259867.0,265317.0
25,24,Louisiana,state,,133022.0,138633.0,141333.0,146000.0,145333.0,142333.0,138833.0,135966.0,134966.0,132132.0,135000.0,136633.0,139633.0,141267.0,145467.0,149133.0,149167.0,145667.0,143233.0,143233.0,142233.0,139333.0,137333.0,137633.0,139633.0,142425.0,144758.0,143758.0,141300.0,138333.0,139333.0,140333.0,140967.0,139092.0,135758.0,133125.0,133333.0,136333.0,141789.0,144122.0,143455.0,139667.0,138233.0,135910.0,134244.0,131677.0,131667.0,133333.0,136633.0,140633.0,142652.0,143685.0,141102.0,140417.0,139417.0,140333.0,138000.0,136333.0,134667.0,137750.0,141083.0,146083.0,150000.0,152333.0,151967.0,147800.0,144383.0,140667.0,141500.0,139250.0,139333.0,139000.0,142667.0,146667.0,150333.0,153000.0,154667.0,153000.0,151133.0,147800.0,148217.0,147825.0,149492.0,150742.0,154333.0,158667.0,161333.0,163667.0,161333.0,160000.0,156667.0,155667.0,157417.0,156333.0,157000.0,155567.0,158317.0,162317.0,165167.0,168500.0,166833.0,165667.0,162250.0,161583.0,158750.0,155500.0,153667.0,155500.0,159667.0,163167.0,166667.0,170000.0,170333.0,167800.0,165300.0,164300.0,165000.0,165000.0,167083.0,166417.0,169717.0,171867.0,176533.0,177900.0,177667.0,176000.0,171667.0,170667.0,168667.0,167917.0,163917.0,164583.0,168000.0,175650.0,181775.0,185275.0,183958.0,180333.0,177167.0,177167.0,178333.0,178333.0,177000.0,178000.0,181833.0,185167.0,188000.0,191150.0,194483.0,195317.0,196667.0,197967.0,198133.0,194800.0,193500.0,195000.0,200000.0,205000.0,210333.0,213667.0,213950.0,211950.0,210283.0,208333.0,208000.0,205333.0,208667.0,211500.0,219167.0,224167.0,227333.0,228333.0,223333.0,217667.0,213333.0,212233.0,211567.0,206567.0,204333.0,203333.0,208333.0,215000.0,221667.0,225000.0,220000.0,215450.0,208783.0,207117.0,203983.0,205650.0,207317.0,212667.0,217667.0,222667.0,227667.0,226667.0,225000.0,221167.0,218833.0,218833.0,218333.0,220000.0,220000.0,221667.0,224333.0,229300.0,234300.0,234867.0,233233.0,229233.0,229333.0,228500.0,227833.0,227500.0,230000.0,232667.0,236000.0,239333.0
24,25,Kentucky,state,,115267.0,117250.0,120317.0,121650.0,121000.0,117633.0,113933.0,109233.0,106267.0,105300.0,105667.0,106375.0,109625.0,113625.0,118250.0,120650.0,121283.0,119117.0,117633.0,116000.0,113917.0,110417.0,108417.0,110217.0,114550.0,119867.0,122475.0,121775.0,119458.0,117800.0,115167.0,114025.0,113858.0,113858.0,112833.0,111833.0,113167.0,115333.0,117667.0,120333.0,120000.0,117833.0,115100.0,113433.0,111267.0,108333.0,107667.0,110333.0,114667.0,119356.0,123523.0,126523.0,126333.0,123500.0,120500.0,117950.0,116283.0,113917.0,112858.0,114024.0,116724.0,120833.0,124333.0,126667.0,126600.0,123350.0,120333.0,117233.0,115483.0,113167.0,111333.0,111500.0,114833.0,120833.0,127333.0,131333.0,132000.0,128167.0,125833.0,124100.0,124750.0,123083.0,123150.0,125267.0,128600.0,133567.0,138300.0,140633.0,140000.0,136167.0,135500.0,132650.0,133150.0,132483.0,130992.0,129825.0,130898.0,137240.0,143074.0,146833.0,146833.0,143833.0,141300.0,138467.0,136133.0,133000.0,132167.0,133667.0,136800.0,141467.0,145633.0,149667.0,149000.0,147667.0,144333.0,142667.0,141500.0,140800.0,141467.0,141967.0,145300.0,147967.0,152633.0,154333.0,155967.0,153300.0,151633.0,149667.0,149667.0,147417.0,146502.0,147802.0,151718.0,157467.0,162833.0,166167.0,165917.0,163583.0,162250.0,161000.0,159667.0,157667.0,157667.0,161333.0,168167.0,173500.0,176833.0,180167.0,184167.0,185500.0,185667.0,185000.0,183333.0,179667.0,176333.0,177250.0,181900.0,190067.0,198183.0,204867.0,205033.0,203033.0,202700.0,205033.0,206000.0,201667.0,198683.0,198017.0,204683.0,212000.0,222333.0,225667.0,227333.0,223333.0,220667.0,217333.0,212333.0,206350.0,204683.0,207017.0,215667.0,222667.0,230417.0,235383.0,236717.0,233872.0,228905.0,224239.0,222000.0,219667.0,222333.0,227333.0,233000.0,239967.0,245300.0,250133.0,246833.0,246233.0,244733.0,245400.0,244000.0,242333.0,241000.0,239750.0,240750.0,247917.0,255833.0,261167.0,259667.0,254667.0,254333.0,253667.0,253667.0,249367.0,250367.0,252017.0,256983.0,260817.0
46,26,Oregon,state,,239667.0,241667.0,245000.0,247667.0,244667.0,237667.0,233000.0,226646.0,222813.0,218813.0,218500.0,216667.0,215667.0,213667.0,214667.0,215667.0,216000.0,212667.0,208333.0,205000.0,203333.0,200000.0,198300.0,199967.0,203233.0,204933.0,204933.0,205667.0,204000.0,200667.0,196900.0,193567.0,190567.0,183667.0,178000.0,175333.0,175333.0,177667.0,181333.0,186083.0,189417.0,188750.0,185667.0,184100.0,180650.0,177284.0,173517.0,173576.0,178242.0,183575.0,191300.0,196667.0,200000.0,199987.0,199987.0,199953.0,198300.0,196283.0,193983.0,198817.0,207000.0,219333.0,226167.0,233000.0,233000.0,233000.0,228667.0,225975.0,223975.0,220308.0,220000.0,221667.0,227000.0,233000.0,238333.0,243000.0,244967.0,242675.0,240675.0,236708.0,235667.0,232333.0,232333.0,234833.0,241833.0,250667.0,256500.0,259833.0,258333.0,255000.0,252083.0,250417.0,251567.0,251150.0,251117.0,254967.0,261633.0,271333.0,277167.0,280500.0,282500.0,283300.0,283300.0,281633.0,281633.0,281633.0,281633.0,282000.0,287000.0,295333.0,303300.0,308883.0,310550.0,308583.0,305433.0,306767.0,308767.0,311333.0,311833.0,314500.0,320833.0,325667.0,333000.0,336333.0,338054.0,333388.0,328721.0,325333.0,324333.0,322433.0,323100.0,327100.0,332667.0,340333.0,347000.0,351667.0,351667.0,346850.0,346183.0,344517.0,346000.0,345000.0,346667.0,351667.0,357500.0,360817.0,364150.0,371650.0,381933.0,391600.0,394933.0,397983.0,394983.0,393983.0,394000.0,404000.0,416667.0,433333.0,445000.0,455000.0,458333.0,459167.0,457500.0,454167.0,451667.0,446667.0,449983.0,460317.0,480317.0,493883.0,500217.0,499883.0,494667.0,488000.0,478800.0,472133.0,460467.0,448333.0,443333.0,448000.0,460000.0,471667.0,484500.0,490083.0,490417.0,484750.0,480167.0,476500.0,469667.0,463333.0,461667.0,466667.0,480667.0,494000.0,505667.0,508333.0,503333.0,496333.0,493433.0,491767.0,488767.0,488000.0,484667.0,488567.0,490533.0,502200.0,511300.0,514633.0,509633.0,501633.0,499167.0,498833.0,493833.0,482000.0,479000.0,485667.0,499333.0,509333.0
45,27,Oklahoma,state,,96750.0,99333.0,104500.0,106750.0,107167.0,103167.0,100500.0,94639.0,91139.0,90139.0,93667.0,99317.0,101150.0,104817.0,108167.0,112020.0,111353.0,108020.0,106000.0,103333.0,98333.0,94000.0,94417.0,99417.0,105250.0,108167.0,109833.0,108333.0,104333.0,102333.0,99000.0,98750.0,95750.0,96417.0,97333.0,97833.0,98833.0,102167.0,106667.0,111333.0,111333.0,109667.0,105000.0,101667.0,99667.0,98000.0,99000.0,101500.0,106694.0,111694.0,114528.0,117000.0,117000.0,116000.0,113667.0,110000.0,107333.0,105650.0,106650.0,110317.0,113667.0,117000.0,120333.0,123000.0,122833.0,119833.0,115833.0,113000.0,112667.0,112000.0,111250.0,112917.0,117083.0,123500.0,126833.0,129583.0,129183.0,126517.0,122933.0,120667.0,119167.0,117500.0,116833.0,119333.0,123667.0,128833.0,133000.0,135333.0,134500.0,132000.0,129333.0,127333.0,125667.0,125000.0,124000.0,124000.0,125667.0,130000.0,134000.0,137300.0,135633.0,134633.0,131300.0,131633.0,131133.0,130833.0,129500.0,130333.0,132333.0,137333.0,139333.0,141000.0,139167.0,137167.0,134133.0,133300.0,133300.0,132667.0,132167.0,132500.0,134500.0,139000.0,142000.0,145000.0,143833.0,142167.0,140833.0,140000.0,138333.0,137333.0,137333.0,141167.0,144833.0,149833.0,154944.0,158611.0,158278.0,155000.0,152500.0,151167.0,150667.0,148667.0,150333.0,152917.0,157733.0,161067.0,165983.0,171000.0,175333.0,176333.0,176667.0,175667.0,175333.0,171667.0,170333.0,170333.0,175333.0,179333.0,184333.0,187667.0,190000.0,190000.0,190647.0,190647.0,189647.0,187000.0,187000.0,189667.0,196000.0,204333.0,211000.0,215000.0,211667.0,208333.0,203333.0,201000.0,194833.0,190500.0,187833.0,194000.0,199000.0,208967.0,213967.0,219967.0,218333.0,214167.0,209167.0,205833.0,203000.0,199667.0,199667.0,205333.0,212667.0,219333.0,225000.0,227667.0,227667.0,224083.0,220750.0,217750.0,215333.0,213667.0,215750.0,219083.0,226417.0,230667.0,235633.0,237083.0,236583.0,233283.0,231167.0,229667.0,229333.0,227667.0,228000.0,230000.0,233333.0,239333.0
11,28,Connecticut,state,,244633.0,247967.0,254633.0,261000.0,263000.0,254667.0,241667.0,230000.0,223333.0,216667.0,211483.0,206783.0,209783.0,215467.0,225278.0,232278.0,236778.0,231667.0,225000.0,220333.0,222000.0,221000.0,220333.0,220333.0,222917.0,226583.0,233250.0,241633.0,249967.0,246633.0,243333.0,233500.0,232167.0,225500.0,220317.0,213317.0,214983.0,221633.0,238267.0,243267.0,246633.0,236333.0,225300.0,214433.0,206767.0,203133.0,199000.0,197333.0,204000.0,215000.0,230667.0,238667.0,241000.0,230667.0,223083.0,216417.0,215750.0,208333.0,200000.0,195000.0,203583.0,217583.0,234250.0,245667.0,251833.0,245150.0,232817.0,219317.0,214583.0,212583.0,207583.0,200667.0,199250.0,210883.0,227883.0,240300.0,242233.0,232900.0,222900.0,215667.0,213000.0,208667.0,202333.0,198667.0,201333.0,212967.0,226800.0,236767.0,236800.0,230800.0,220500.0,212167.0,208533.0,207017.0,205350.0,199817.0,204167.0,212500.0,229167.0,235533.0,239200.0,233867.0,226667.0,220000.0,216317.0,214650.0,209983.0,205000.0,207166.0,216166.0,231833.0,242000.0,246583.0,238583.0,232583.0,226667.0,227167.0,227500.0,227083.0,229083.0,231917.0,237333.0,247800.0,253633.0,258633.0,250167.0,242583.0,234583.0,232167.0,229317.0,223983.0,223233.0,227933.0,242933.0,254600.0,262333.0,262333.0,255392.0,247225.0,242225.0,242167.0,243000.0,239333.0,241333.0,249667.0,260500.0,268833.0,278000.0,288333.0,295300.0,293800.0,291300.0,288867.0,286167.0,279750.0,276883.0,283617.0,293367.0,308700.0,317176.0,323843.0,316843.0,308333.0,301667.0,300000.0,297000.0,293650.0,294317.0,302317.0,314000.0,330000.0,342333.0,350333.0,343667.0,335500.0,324667.0,318000.0,310500.0,305000.0,308258.0,318258.0,334925.0,353333.0,368333.0,373667.0,367667.0,359333.0,353000.0,349000.0,342333.0,338333.0,340667.0,352000.0,366417.0,387417.0,399083.0,406333.0,399667.0,391333.0,383167.0,381483.0,375150.0,371650.0,368000.0,381333.0,396333.0,415000.0,425667.0,432333.0,424000.0,416667.0,406667.0,403333.0,396667.0,390000.0,389470.0,394470.0,411137.0
55,30,Utah,state,,210550.0,212050.0,212083.0,210883.0,208800.0,206467.0,205333.0,205000.0,202333.0,204083.0,203417.0,206083.0,202667.0,203333.0,204000.0,203333.0,201083.0,196583.0,193250.0,189500.0,189000.0,191633.0,192600.0,190933.0,185900.0,183600.0,187267.0,191753.0,195086.0,189753.0,183500.0,179167.0,177050.0,175591.0,172258.0,171375.0,170300.0,171133.0,171962.0,171995.0,171162.0,168067.0,168033.0,166033.0,165770.0,162470.0,162770.0,164300.0,169267.0,172867.0,175533.0,177067.0,178500.0,179500.0,179333.0,180583.0,180917.0,181317.0,181733.0,183400.0,188333.0,194667.0,201983.0,206950.0,207283.0,204933.0,200967.0,197633.0,196333.0,195333.0,197000.0,199667.0,201583.0,204583.0,207583.0,212233.0,214233.0,212233.0,210667.0,209400.0,210275.0,209275.0,208150.0,209275.0,213109.0,219833.0,225500.0,228667.0,227667.0,226000.0,224967.0,224967.0,224933.0,223633.0,224600.0,226267.0,232467.0,238500.0,245033.0,246833.0,247667.0,246167.0,245667.0,243833.0,243833.0,246000.0,247333.0,250250.0,254778.0,261995.0,268327.0,271048.0,271165.0,268583.0,268833.0,269833.0,270063.0,269896.0,271030.0,275800.0,280311.0,286827.0,293494.0,298317.0,299087.0,297420.0,297420.0,296500.0,294167.0,292667.0,294467.0,297767.0,302117.0,307150.0,314517.0,317000.0,318667.0,318333.0,318633.0,318633.0,319300.0,318667.0,320417.0,323417.0,328417.0,330000.0,334053.0,341110.0,350444.0,359390.0,364333.0,370000.0,372000.0,371917.0,371917.0,379289.0,397373.0,415706.0,430000.0,439650.0,444650.0,447983.0,446667.0,451667.0,455000.0,461999.0,467665.0,480999.0,497333.0,511667.0,516753.0,511419.0,501419.0,489667.0,481667.0,475000.0,468333.0,460000.0,456333.0,461465.0,469799.0,480132.0,485455.0,492122.0,492122.0,491667.0,488333.0,488424.0,483424.0,483424.0,485000.0,493300.0,501633.0,508300.0,511667.0,513333.0,511667.0,510667.0,510667.0,507333.0,505196.0,501863.0,501863.0,502667.0,505833.0,512500.0,519491.0,523087.0,524753.0,521762.0,520000.0,518333.0,516667.0,510000.0,503333.0,505000.0,510000.0,518333.0
19,31,Iowa,state,,115563.0,117063.0,120396.0,122000.0,121150.0,116900.0,112400.0,110250.0,108833.0,107750.0,106417.0,106583.0,108833.0,112167.0,117667.0,121000.0,121250.0,116583.0,112750.0,110167.0,107833.0,104500.0,102833.0,104500.0,109333.0,113667.0,117500.0,117667.0,116775.0,115192.0,113358.0,111750.0,109167.0,105333.0,101250.0,100217.0,103217.0,108300.0,114833.0,120167.0,121833.0,117667.0,114333.0,110333.0,108083.0,104333.0,102333.0,103417.0,107833.0,114667.0,120833.0,124167.0,124000.0,120000.0,115667.0,114000.0,113000.0,111583.0,109917.0,110917.0,115667.0,121333.0,128333.0,131333.0,131333.0,126000.0,122333.0,119000.0,116167.0,112833.0,111500.0,112667.0,116000.0,120667.0,127333.0,132333.0,133000.0,129667.0,124333.0,122333.0,120333.0,120667.0,119333.0,122667.0,125500.0,130500.0,134167.0,138000.0,138333.0,134833.0,129833.0,126833.0,126000.0,126000.0,126333.0,126450.0,129100.0,132100.0,138650.0,141833.0,142833.0,139833.0,136500.0,134250.0,131550.0,130717.0,128633.0,129983.0,133150.0,138650.0,144000.0,146500.0,147333.0,145000.0,142667.0,140000.0,135667.0,134833.0,135167.0,138500.0,140406.0,144406.0,150406.0,154333.0,154333.0,150333.0,146000.0,143667.0,141333.0,140667.0,139667.0,142000.0,146167.0,151167.0,157500.0,161000.0,163000.0,161333.0,157000.0,153333.0,150667.0,150667.0,148583.0,149583.0,153583.0,161500.0,165667.0,168333.0,170167.0,170000.0,168333.0,166333.0,165667.0,164833.0,162500.0,161742.0,165075.0,170075.0,178000.0,182167.0,184583.0,182417.0,180750.0,178333.0,176667.0,173667.0,171733.0,173400.0,178650.0,188583.0,197750.0,203833.0,204167.0,198333.0,191667.0,185000.0,181000.0,177667.0,177667.0,183150.0,189150.0,198150.0,205000.0,210667.0,211667.0,206667.0,202500.0,197500.0,197167.0,196333.0,197667.0,198333.0,203333.0,208750.0,217750.0,221083.0,223667.0,217667.0,217667.0,213333.0,213000.0,206333.0,204667.0,206667.0,211667.0,218333.0,225333.0,230333.0,232000.0,228333.0,228333.0,226667.0,224167.0,219500.0,216800.0,219383.0,224033.0,230900.0
42,32,Nevada,state,,238983.0,236317.0,230517.0,222983.0,213983.0,205000.0,195000.0,186177.0,179511.0,169511.0,159000.0,148333.0,141667.0,137333.0,134667.0,134000.0,132667.0,131417.0,130833.0,132500.0,132083.0,130667.0,128667.0,128667.0,131333.0,133000.0,134667.0,132667.0,131000.0,129000.0,127667.0,126333.0,124967.0,122633.0,120967.0,117667.0,116667.0,115833.0,115833.0,115500.0,114500.0,114500.0,114500.0,114500.0,114000.0,113000.0,111500.0,111967.0,114633.0,118133.0,121333.0,123500.0,126633.0,129133.0,131967.0,135000.0,137683.0,139349.0,139683.0,142817.0,147150.0,152483.0,157333.0,163000.0,167667.0,169333.0,169750.0,169750.0,170750.0,170667.0,171333.0,173967.0,176967.0,179633.0,181333.0,183333.0,186667.0,188333.0,188667.0,189667.0,189750.0,189417.0,188750.0,189667.0,194667.0,197667.0,203000.0,206333.0,209667.0,210646.0,209843.0,209510.0,207563.0,207367.0,206700.0,206333.0,208000.0,211333.0,216167.0,218833.0,219417.0,219583.0,219583.0,221017.0,220983.0,222150.0,221967.0,224667.0,228167.0,233667.0,239333.0,244333.0,247977.0,249644.0,249977.0,250000.0,251083.0,251083.0,253250.0,256333.0,263000.0,268367.0,272533.0,274167.0,275967.0,277114.0,278147.0,278397.0,278583.0,279250.0,278000.0,279417.0,279417.0,282850.0,285067.0,288067.0,289633.0,291333.0,291667.0,291667.0,290667.0,290667.0,293455.0,295788.0,298788.0,299333.0,303000.0,309167.0,315167.0,320167.0,321633.0,324467.0,324467.0,325167.0,326333.0,330667.0,338000.0,346333.0,356000.0,367000.0,375000.0,380167.0,382167.0,387446.0,392279.0,397279.0,405667.0,414333.0,426000.0,433500.0,438833.0,435500.0,424667.0,416667.0,409500.0,402833.0,392633.0,384800.0,382300.0,385833.0,392500.0,400000.0,405000.0,410667.0,414000.0,414000.0,415000.0,411667.0,411667.0,406000.0,411667.0,416333.0,425333.0,429467.0,431467.0,434467.0,433000.0,433000.0,431693.0,433360.0,433027.0,431333.0,429667.0,433333.0,436633.0,441633.0,443300.0,445333.0,443633.0,440300.0,435967.0,436000.0,437667.0,435733.0,435733.0,437400.0,441667.0,445000.0
6,33,Arkansas,state,,111667.0,114000.0,117667.0,120000.0,118833.0,113833.0,109833.0,105235.0,101902.0,101910.0,103842.0,107175.0,110500.0,113333.0,116667.0,120000.0,121333.0,119667.0,116333.0,114667.0,112000.0,110050.0,110383.0,113717.0,116667.0,120000.0,122333.0,123330.0,121664.0,118330.0,116333.0,113000.0,111667.0,110750.0,110750.0,111417.0,113167.0,116167.0,117500.0,117633.0,116633.0,115300.0,113727.0,114393.0,116946.0,117220.0,117853.0,117717.0,121883.0,125250.0,129833.0,132333.0,134000.0,134000.0,132567.0,129233.0,126217.0,124650.0,125733.0,130092.0,135092.0,140675.0,146333.0,149663.0,150330.0,146330.0,141983.0,138317.0,138650.0,135667.0,135333.0,132333.0,134667.0,136333.0,141667.0,144967.0,146967.0,143533.0,141567.0,139233.0,140667.0,139300.0,141300.0,141255.0,145955.0,147788.0,151467.0,153133.0,156267.0,155033.0,152033.0,144700.0,138467.0,133467.0,130000.0,129833.0,131250.0,133750.0,136150.0,136400.0,136400.0,133667.0,133667.0,133000.0,133333.0,132033.0,131700.0,131533.0,133500.0,136133.0,140633.0,141300.0,140500.0,137167.0,136333.0,136167.0,136167.0,135667.0,135333.0,137000.0,138667.0,142167.0,145475.0,147142.0,145808.0,143167.0,141500.0,141667.0,140667.0,140333.0,139000.0,140000.0,141833.0,147833.0,152800.0,156967.0,156300.0,154000.0,151667.0,151365.0,151115.0,150974.0,149842.0,151759.0,155200.0,159633.0,164600.0,167967.0,170633.0,171467.0,171467.0,172467.0,172667.0,171000.0,171667.0,172333.0,177300.0,181633.0,186600.0,191633.0,193300.0,194667.0,194000.0,193000.0,193667.0,192667.0,193000.0,195250.0,198583.0,203550.0,207633.0,212300.0,213000.0,212250.0,208250.0,205400.0,199483.0,195150.0,194667.0,198000.0,201667.0,208333.0,215000.0,221667.0,220000.0,217667.0,212667.0,210167.0,205833.0,205500.0,203417.0,207917.0,214583.0,224333.0,229833.0,231833.0,233333.0,231667.0,230883.0,229200.0,225867.0,224983.0,222017.0,225350.0,228683.0,234967.0,241633.0,243300.0,245000.0,241667.0,243333.0,242667.0,241667.0,238333.0,234667.0,237267.0,240600.0,248233.0
